iso3,date,year,month,exchange_rate,depreciation,log_depreciation,is_structural_break
CIV,2000-01-31,2000,1,669.9591461546318,0.026044326422224318,0.025710948955918505,False
CIV,2000-02-29,2000,2,675.2697138151121,0.00792670372658022,0.007895452448381244,False
CIV,2000-03-31,2000,3,686.6502669318537,0.016853344499110134,0.016712902635681672,False
CIV,2000-04-30,2000,4,722.0220143093011,0.05151348376444709,0.050230539439736994,False
CIV,2000-05-31,2000,5,705.1026550575083,-0.023433301085671432,-0.02371222693828722,False
CIV,2000-06-30,2000,6,686.4347007115952,-0.026475512766847453,-0.026832300677140902,False
CIV,2000-07-31,2000,7,709.679757654441,0.033863464243210295,0.033302721180921785,False
CIV,2000-08-31,2000,8,736.5337974399279,0.03783965865708505,0.03714130138312987,False
CIV,2000-09-30,2000,9,748.3822019395323,0.016086708499715163,0.015958688526313197,False
CIV,2000-10-31,2000,10,779.323987168825,0.04134489723179291,0.04051304814375888,False
CIV,2000-11-30,2000,11,755.3627360663286,-0.03074619990787697,-0.031228781786606794,False
CIV,2000-12-31,2000,12,704.9511015583018,-0.06673831273508846,-0.06906963807816845,False
CIV,2001-01-31,2001,1,705.861401054557,0.0012912945227590011,0.001290461519011752,False
CIV,2001-02-28,2001,2,709.2960640138411,0.004865916955018035,0.0048541166451813375,False
CIV,2001-03-31,2001,3,742.7049365942028,0.04710144927536164,0.04602582239528151,False
CIV,2001-04-30,2001,4,739.0232086525459,-0.004957187922487782,-0.004969515535608166,False
CIV,2001-05-31,2001,5,773.5341981132076,0.04669811320754769,0.04564055526653628,False
CIV,2001-06-30,2001,6,773.5341981132076,0.0,0.0,False
CIV,2001-07-31,2001,7,749.237007424329,-0.031410622501427676,-0.031914515934003386,False
CIV,2001-08-31,2001,8,716.2666521074469,-0.04400524131906558,-0.04500284849708883,False
CIV,2001-09-30,2001,9,718.3846238090025,0.0029569598072505254,0.0029525966007011577,False
CIV,2001-10-31,2001,10,725.4556514045564,0.00984295509842914,0.009794828761789238,False
CIV,2001-11-30,2001,11,737.1959991009218,0.016183412002697573,0.016053856488563695,False
CIV,2001-12-31,2001,12,744.3061386587996,0.009644842845795809,0.009598628266326452,False
CIV,2002-01-31,2002,1,759.4731967118212,0.020377445872409305,0.020172603819374815,False
CIV,2002-02-28,2002,2,758.2441336261701,-0.0016183100219631097,-0.0016196209000890675,False
CIV,2002-03-31,2002,3,751.899358092618,-0.008367721228793923,-0.008402927141145166,False
CIV,2002-04-30,2002,4,728.1938277087036,-0.03152753108348094,-0.03203522305795152,False
CIV,2002-05-31,2002,5,698.7930116118039,-0.04037498668371131,-0.041212681957519995,False
CIV,2002-06-30,2002,6,657.6010025062654,-0.058947368421053414,-0.06075620942107321,False
CIV,2002-07-31,2002,7,670.5070019421443,0.01962588163140122,0.019435777300635195,False
CIV,2002-08-31,2002,8,667.0975287297872,-0.005084918132817973,-0.005097890322727313,False
CIV,2002-09-30,2002,9,665.2707910750504,-0.002738336713996037,-0.002742092816524967,False
CIV,2002-10-31,2002,10,665.0010137875101,-0.00040551500405461294,-0.0004055972474985882,False
CIV,2002-11-30,2002,11,660.780699103455,-0.006346328195829809,-0.0063665517455418815,False
CIV,2002-12-31,2002,12,625.4953752264709,-0.05339944693429943,-0.054878077244683084,False
CIV,2003-01-31,2003,1,606.4691198224853,-0.030417899408283877,-0.030890124448340054,False
CIV,2003-02-28,2003,2,608.3815618623632,0.0031534038211833426,0.0031484422711311765,False
CIV,2003-03-31,2003,3,602.0715924736116,-0.01037173015144588,-0.010425891367106473,False
CIV,2003-04-30,2003,4,589.3064414697691,-0.021202048333482937,-0.021430040114505427,False
CIV,2003-05-31,2003,5,554.861275587887,-0.05845034681103023,-0.06022819389108893,False
CIV,2003-06-30,2003,6,574.0413056795309,0.03456725299728691,0.03398322623760086,False
CIV,2003-07-31,2003,7,579.5697119632443,0.009630676798020987,0.009584597444244726,False
CIV,2003-08-31,2003,8,600.3084103596595,0.03578292303468489,0.03515758813172393,False
CIV,2003-09-30,2003,9,562.956573978716,-0.062221077926536306,-0.06424104850857995,False
CIV,2003-10-31,2003,10,564.4097401479952,0.0025813113061436965,0.0025779854442745187,False
CIV,2003-11-30,2003,11,546.9042854760714,-0.031015507753876848,-0.03150667109340409,False
CIV,2003-12-31,2003,12,519.3642121931908,-0.050356294536817225,-0.05166841161608186,False
CIV,2004-01-31,2004,1,529.6810400516796,0.019864341085271242,0.019669619515028366,False
CIV,2004-02-29,2004,2,528.2307940086971,-0.0027379610243194463,-0.0027417160953296616,False
CIV,2004-03-31,2004,3,536.6140379581152,0.015870418848167533,0.01574580051853637,False
CIV,2004-04-30,2004,4,549.0558299154599,0.023185737005105622,0.022921031589077687,False
CIV,2004-05-31,2004,5,537.7578291523201,-0.02057714379406428,-0.02079180303917752,False
CIV,2004-06-30,2004,6,539.6602221308103,0.0035376388317562846,0.0035313961061777055,False
CIV,2004-07-31,2004,7,544.8600382091536,0.009635351773403134,0.009589227815197346,False
CIV,2004-08-31,2004,8,541.6208405581702,-0.005945008669804297,-0.0059627505860240775,False
CIV,2004-09-30,2004,9,528.6139092594085,-0.024014827947457462,-0.024307885253569066,False
CIV,2004-10-31,2004,10,515.0011776713512,-0.02575174687917081,-0.026089127815139775,False
CIV,2004-11-30,2004,11,493.3862354268522,-0.04197066566378349,-0.04287688108736082,False
CIV,2004-12-31,2004,12,481.5777108876,-0.02393363189193154,-0.02422469477022141,False
CIV,2005-01-31,2005,1,503.2274645186037,0.04495588799386252,0.043974672079739374,False
CIV,2005-02-28,2005,2,494.8004827638229,-0.01674587010635875,-0.016887667431247394,False
CIV,2005-03-31,2005,3,505.9834927491515,0.022601049058932343,0.02234942953741157,False
CIV,2005-04-30,2005,4,506.2568495793779,0.0005402485143164437,0.0005401026326270457,False
CIV,2005-05-31,2005,5,531.9576676668559,0.050766361203471,0.049519765758280425,False
CIV,2005-06-30,2005,6,542.4718822361892,0.019765133972874827,0.01957233997118198,False
CIV,2005-07-31,2005,7,542.4270238981229,-8.269246671621655e-05,-8.269588592673896e-05,False
CIV,2005-08-31,2005,8,537.7578291523201,-0.008607968519429354,-0.008645231071126098,False
CIV,2005-09-30,2005,9,544.7242982893207,0.0129546586945688,0.012871464832008286,False
CIV,2005-10-31,2005,10,545.5851285037013,0.0015803044165350055,0.0015790570494840683,False
CIV,2005-11-30,2005,11,557.3600135950378,0.021582122525278136,0.021352526097246714,False
CIV,2005-12-31,2005,12,556.037128083411,-0.0023734847842673545,-0.0023763059641803866,False
CIV,2006-01-31,2006,1,541.3079716124773,-0.026489519722726285,-0.026846688663091645,False
CIV,2006-02-28,2006,2,552.3848421052631,0.02046315789473674,0.020256600602092303,False
CIV,2006-03-31,2006,3,541.9340713813615,-0.018919365499008634,-0.01910062656534993,False
CIV,2006-04-30,2006,4,523.2168780409987,-0.034537768206109654,-0.035148295647832964,False
CIV,2006-05-31,2006,5,509.7583152004973,-0.02572272303388279,-0.02605933724289218,False
CIV,2006-06-30,2006,6,515.9734130417683,0.012192244159521914,0.012118517408794669,False
CIV,2006-07-31,2006,7,513.7910237330618,-0.004229654578209341,-0.004238624870228257,False
CIV,2006-08-31,2006,8,510.4326511555521,-0.00653645630690225,-0.006557912486790407,False
CIV,2006-09-30,2006,9,518.1334913112164,0.015086887835702889,0.014974212608973877,False
CIV,2006-10-31,2006,10,516.6643037177064,-0.002835538752362865,-0.0028395665080777365,False
CIV,2006-11-30,2006,11,496.9371212121212,-0.038181818181818206,-0.038929846368217245,False
CIV,2006-12-31,2006,12,498.0690964312832,0.00227790432801811,0.0022753138371353837,False
CIV,2007-01-31,2007,1,506.3740929442643,0.016674386289948995,0.016536894994464316,False
CIV,2007-02-28,2007,2,496.5233517523276,-0.01945348573158734,-0.019645195135491757,False
CIV,2007-03-31,2007,3,492.5341642889323,-0.008034239375281471,-0.008066687792213487,False
CIV,2007-04-30,2007,4,482.1440646821022,-0.02109518559353174,-0.02132086854677894,False
CIV,2007-05-31,2007,5,487.5916152531034,0.011298595108897524,0.011235242731803652,False
CIV,2007-06-30,2007,6,485.714179933358,-0.0038504257682339116,-0.0038578577411729725,False
CIV,2007-07-31,2007,7,478.5562121543737,-0.014736995695629918,-0.014846664004665193,False
CIV,2007-08-31,2007,8,478.6260488872674,0.00014593214155400602,0.00014592149449485625,False
CIV,2007-09-30,2007,9,462.625714084209,-0.03342972000846334,-0.03400126700067189,False
CIV,2007-10-31,2007,10,454.0437461064581,-0.018550564130961233,-0.018724783791823203,False
CIV,2007-11-30,2007,11,444.3852042544543,-0.021272271526319386,-0.02150178700761545,False
CIV,2007-12-31,2007,12,445.5926907139461,0.0027172067115006637,0.002713521778983769,False
CIV,2008-01-31,2008,1,441.1277740416947,-0.010020174848688779,-0.010070714696187815,False
CIV,2008-02-29,2008,2,432.4896156128436,-0.01958198720907256,-0.019776254597196407,False
CIV,2008-03-31,2008,3,414.8475841133317,-0.04079180369339708,-0.04164713036517884,False
CIV,2008-04-30,2008,4,422.1087516087516,0.01750321750321726,0.017351800494937456,False
CIV,2008-05-31,2008,5,422.9797523858653,0.0020634511220014584,0.002061325130818599,False
CIV,2008-06-30,2008,6,416.1107586906876,-0.016239533113422966,-0.016372839524074537,False
CIV,2008-07-31,2008,7,420.1889693165076,0.009800781500224343,0.00975306535822782,False
CIV,2008-08-31,2008,8,445.1693247370207,0.05945028842891076,0.05775017778487153,False
CIV,2008-09-30,2008,9,458.6149758791862,0.030203453820876858,0.02975631071689514,False
CIV,2008-10-31,2008,10,514.1937759661362,0.12118836717096482,0.11438916491660991,False
CIV,2008-11-30,2008,11,515.4058301249313,0.0023571933684296553,0.002354419546243246,False
CIV,2008-12-31,2008,12,471.3350578429259,-0.08550693396565368,-0.08938539342780642,False
CIV,2009-01-31,2009,1,511.8266229712859,0.08590823970037453,0.08241672411171291,False
