iso3,date,year,month,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m,target,macro_current_account_pct_gdp,macro_exports_vol_pct,macro_fiscal_balance_pct_gdp,macro_gdp_growth_pct,macro_gdp_usd_bn,macro_govt_gross_debt_pct_gdp,macro_gross_savings_pct_gdp,macro_imports_vol_pct,macro_inflation_avg_pct,macro_inflation_eop_pct,macro_investment_pct_gdp
UKR,1998-03-31,1998,3,0.0116134795771503,0.023978245129126,0.0177048774822769,0.0733543970510794,0.0147402265341327,0.0151234358321856,0.0911670235546036,0.0081839668078867,0.0128324104776079,0.1017837837837836,2.012049341893652,4.239004277944605,0.0442601710287637,0.0442601710287637,2.226229304793087,6.109915282589992,0.0442601710287637,0.0301606279051138,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-04-30,1998,4,0.0013246332728253,0.0190660946262464,0.0224169847191966,0.0577869914485618,0.0143364448561918,0.015503209609098,0.0885333333333333,0.0086997583193609,0.0123765331584551,0.1086366105377509,1.8975698491138249,3.910966042937038,0.0442601710287637,0.0442601710287637,2.440560654981934,6.903431235823004,0.0442601710287637,0.0301606279051138,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-05-31,1998,5,0.0080842724154825,0.0070074617551527,0.0052282626624376,0.0211424884609658,0.0146171569254389,0.0153452093410042,0.0903550609432961,0.0085134078538939,0.0123667430705579,0.1061827956989243,1.8956721376163213,3.974476194134784,0.0442601710287637,0.0442601710287637,2.500354144724462,7.153387004474884,0.0442601710287637,0.0301606279051138,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-06-30,1998,6,0.0029161603888212,0.004108355359043,0.0035340029669324,0.0123632438797036,0.0140433002440845,0.0157741719686192,0.0866245392311741,0.0088908298217795,0.0120957442211766,0.1112008616047388,1.8295750247333027,3.65962660147662,0.0442601710287637,0.0442601710287637,2.613034591527215,7.638722746049329,0.0442601710287637,0.0301606279051138,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-07-31,1998,7,0.0342621759147079,0.0150875362396705,0.0168055779573613,0.0456638902498771,0.0170768154329585,0.0178529588528956,0.1060896605338168,0.0117460111480052,0.0137385024117199,0.1492730210016153,0.9238857356413708,-1.1340193329749264,0.0442601710287637,0.0442601710287637,1.7400232414284589,2.2429997667182957,0.0442601710287637,0.0392611734717358,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-08-31,1998,8,0.0542592071970762,0.0304791811668684,0.0258797295355956,0.0935601458080193,0.0187433214610106,0.0210740251533448,0.1166807285721376,0.0162676117477616,0.0178383538027126,0.2116316639741517,1.2088513214379122,0.2069984275253474,0.0542592071970762,0.0542592071970762,1.3689153745718496,0.5479775444590039,0.0542592071970762,0.04925968911292,0.0,0.0,0.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-09-30,1998,9,0.5111111111111111,0.1998774980742984,0.2697216004104762,0.6476859704385751,0.1019929267166707,0.2015007680725393,0.6680567139282736,0.0583665766254017,0.1436521968611553,0.8201284796573862,2.3921273583274245,5.774285159376719,0.5111111111111111,0.5111111111111111,3.373873848105313,11.53547542702926,0.5111111111111111,0.2826851591540936,1.0,1.0,1.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-10-31,1998,10,0.0082352941176471,0.1912018708086114,0.2780035821117738,0.606222472120701,0.103144703524141,0.2008288955782551,0.6795688388045074,0.0587405741901664,0.143502833187022,0.8282666666666663,2.397667610804271,5.7960289093638995,0.5111111111111111,0.5111111111111111,3.3764017217898914,11.548522483614608,0.5111111111111111,0.2826851591540936,1.0,1.0,1.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-11-30,1998,11,-0.0002917152858809,0.1730182299809591,0.2928280633332596,0.5231111111111113,0.1017487055739137,0.2016492701736976,0.6656136087484812,0.0581829312496763,0.1437375254243156,0.8161102278749333,2.3906153248775137,5.768545023659028,0.5111111111111111,0.5111111111111111,3.3715669304710927,11.524135290602247,0.5111111111111111,0.2826851591540936,1.0,1.0,1.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1998-12-31,1998,12,0.0,0.0026478596105887,0.0048410580176506,0.0079411764705883,0.1012626788424435,0.2019384314954564,0.6607705354979405,0.057652989543264,0.143957516804581,0.80463401790416,2.3879852221533016,5.75832901184345,0.5111111111111111,0.5111111111111111,3.3672731975648458,11.502292389677557,0.5111111111111111,0.2826851591540936,0.0,1.0,1.0,0.0,-2.569,9.366,-3.093,-10.0,46.083,,19.351,10.5,80.23,39.723,22.615
UKR,1999-01-31,1999,1,0.0,-9.723842862696674e-05,0.0001684218995894,-0.0002917152858809,0.0955523161899922,0.2046778267708884,0.605753912473058,0.0563145658114754,0.1444531749279722,0.7761077999481729,2.3931604363801924,5.768960922050079,0.5111111111111111,0.5111111111111111,3.361755105667487,11.47214918166704,0.5111111111111111,0.2826851591540936,0.0,1.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-02-28,1999,2,0.0455208637292092,0.0151736212430697,0.026281482927808,0.0455208637292092,0.0940959256120144,0.2050611434680935,0.5924444444444448,0.0564196235365125,0.1444440691818875,0.7782520224328755,2.4098182277635587,5.839356265548638,0.5111111111111111,0.5111111111111111,3.3597904367191496,11.461932264672969,0.5111111111111111,0.2826851591540936,0.0,1.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-03-31,1999,3,0.0984091543399385,0.0479766726897159,0.0492505194156731,0.148409687773563,0.0253122661501523,0.0399503465657835,0.1575294117647059,0.0636525964334115,0.144169319563522,0.9308247068635632,1.6214378353818952,2.0082492502810663,0.0984091543399385,0.0984091543399385,3.204228487373492,10.62505196920604,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-04-30,1999,4,-0.0028458176643968,0.0470280668015836,0.0506443094999425,0.1451415231981325,0.0234654141864783,0.0411362139504473,0.1448074679113187,0.0633050588553097,0.1443381554906445,0.9227829495345417,1.612653083428623,1.8626644293304224,0.0984091543399385,0.0984091543399385,3.1997816714271425,10.60266160937072,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-05-31,1999,5,7.644480684954047e-05,0.031879927160797,0.0576345248638203,0.0953670108847335,0.0235267742019334,0.0410939425912158,0.1452290633206887,0.0626377398879236,0.144634873526113,0.9075091130012152,1.613568832571043,1.8688271503748055,0.0984091543399385,0.0984091543399385,3.1936960950957993,10.570249727583809,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-06-30,1999,6,0.0061660763880042,0.0011322345101523,0.0045977796300366,0.0033794084764713,0.0245544535999341,0.0404601249701927,0.1522906332068867,0.0629085662211888,0.1445158734901428,0.9136903319602618,1.61154852707498,1.93774915257744,0.0984091543399385,0.0984091543399385,3.1960352742565727,10.58284597186621,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-07-31,1999,7,0.0637392691635645,0.0233272634528061,0.0351300235891407,0.0703801855060648,0.0351776651271948,0.0410865462244392,0.2257367960315146,0.0653649906585935,0.1442349348472817,0.9682316558897952,0.6686120246169533,-1.096601102692351,0.0984091543399385,0.0984091543399385,3.15428486095307,10.38341331420531,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-08-31,1999,8,0.0429462457744134,0.0376171971086607,0.0291541969766735,0.1162636634647236,0.0347485621347289,0.0409701982298052,0.2227183924085964,0.0644222438733716,0.1443510484807062,0.947111111111112,0.7186756073032584,-0.9718018542992132,0.0984091543399385,0.0984091543399385,3.1698319523166374,10.456336721788244,0.5111111111111111,0.3047601327255248,0.0,0.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-09-30,1999,9,0.0202465190595753,0.0423106779991844,0.0217533396907221,0.1318848286864697,0.0217214562546683,0.0265789053300599,0.1357099298709221,0.0235168612024103,0.0324051395242781,0.314617647058824,0.8788978601137214,-0.6923492408375472,0.0637392691635645,0.0637392691635645,1.3579652171668888,1.1563603938458735,0.0984091543399385,0.0810742117517515,0.0,0.0,0.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-10-31,1999,10,0.0074949101729422,0.0235625583356436,0.017956792206366,0.0720373280007617,0.0234449108942248,0.0249528071885905,0.1474875140148814,0.0234551625403516,0.0324375689664609,0.3136522753792301,0.9814720441918132,-0.4125240641164189,0.0637392691635645,0.0637392691635645,1.3590043696181886,1.1521525621794084,0.0984091543399385,0.0810742117517515,0.0,0.0,0.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-11-30,1999,11,0.045278912773139,0.0243401140018855,0.0192217546750278,0.0744350604884727,0.0309786555552731,0.0232521289864789,0.1993528167758045,0.0272527148786032,0.0320701783133928,0.3735337029471841,0.2466452345123339,-1.674584496232122,0.0637392691635645,0.0637392691635645,1.0564509034495928,0.5113140360595476,0.0984091543399385,0.0810742117517515,0.0,0.0,0.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,1999-12-31,1999,12,0.1081770091988698,0.0536502773816503,0.0508604077365036,0.1670358189587666,0.0479804776904173,0.0355326821303391,0.3209501380131176,0.0362674656451757,0.0383101005835733,0.5221184709658595,0.8974371349099489,0.9828900901488232,0.1081770091988698,0.1081770091988698,0.8230632479488038,-0.4052953780438159,0.1081770091988698,0.1032930817694042,1.0,1.0,1.0,0.0,-2.574,-2.689,-5.374,-3.0,51.867,28.892,18.421,-3.215,15.886,10.117,21.659
UKR,2000-01-31,2000,1,0.0496903935739891,0.0677154385153326,0.0351101027817988,0.2159131284419966,0.0456389984254881,0.0347406005982188,0.303504261296005,0.0404083317763415,0.0366846345540694,0.5977531368543918,1.236112469087325,2.3179003776627427,0.1081770091988698,0.1081770091988698,0.6399045502701223,-0.4161145789515812,0.1081770091988698,0.1032930817694042,1.0,1.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-02-29,2000,2,0.0039813715642407,0.0539495914456999,0.0522282327903671,0.1678740625863057,0.0391448527237927,0.0387546385304437,0.2548048390778359,0.0369467074292608,0.0380912515199334,0.5342729556237789,1.2804748654187972,1.6267479507744032,0.1081770091988698,0.1081770091988698,0.8040689616138675,-0.4536310573258578,0.1081770091988698,0.1032930817694042,1.0,1.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-03-31,2000,3,-0.0126789514852746,0.0136642712176517,0.032292455930978,0.0405076395145984,0.033657274299651,0.0439488079560203,0.2143096852137724,0.0276893652771597,0.0351840238844335,0.3791035674357152,0.975363780107434,0.6504195797268109,0.1081770091988698,0.1081770091988698,1.103711104761966,0.9894857726787007,0.1081770091988698,0.0859581391812172,0.0,1.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-04-30,2000,4,-0.0048087552509396,-0.0045021117239911,0.0083343934223358,-0.0135147475116427,0.0316066633956707,0.0456671100596196,0.1994803695150113,0.0275257871449478,0.035343097886838,0.376388747324432,0.9487074862914175,0.301224041507222,0.1081770091988698,0.1081770091988698,1.091078648734111,0.9534678903144084,0.1081770091988698,0.0859581391812172,0.0,1.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-05-31,2000,5,0.0023882254929183,-0.0050331604144319,0.0075360947301208,-0.0150801302457572,0.0244582155156339,0.0464491325513464,0.1502623696118628,0.0277184355354535,0.0351858255303982,0.3795704130251991,1.5183729226636522,1.6566327151736346,0.1081770091988698,0.1081770091988698,1.0980790270640814,0.9908636594547148,0.1081770091988698,0.0859581391812172,0.0,1.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-06-30,2000,6,0.0043218085106384,0.0006337595842057,0.0048114874643859,0.0018792836612866,0.0071490154009287,0.0218476433213833,0.0424630485209822,0.027564746545673,0.0352923891208888,0.3770417078173669,1.9367273891179937,4.352753671037035,0.0496903935739891,0.0496903935739891,1.0969001257497974,0.966378435836336,0.1081770091988698,0.0859581391812172,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-07-31,2000,7,0.0001838978998858,0.0022979773011475,0.0020704310198578,0.0069054892159581,-0.0011020672114218,0.0065857332587481,-0.0067025842388823,0.0222684656070331,0.0341195594571124,0.2947674141789258,-1.330653999168502,1.1312099267524545,0.0043218085106384,0.0043218085106384,1.5912695939503458,2.7317990225071433,0.1081770091988698,0.0789337013864295,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-08-31,2000,8,-5.515922629983905e-05,0.0014835157280748,0.0024609381376451,0.0044510933806147,-0.0017748223431785,0.0061546483655279,-0.0106961599330581,0.018685015190307,0.0340083785711176,0.2413832458342839,-1.3036235912204424,1.5201108881910752,0.0043218085106384,0.0043218085106384,1.9324132843069035,3.8891760307618255,0.1081770091988698,0.0789337013864295,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-09-30,2000,9,0.0002206490760319,0.0001164625832059,0.0001497604641323,0.0003494060097832,0.0003751110837058,0.0030576812755304,0.0022293463040754,0.0170161926916784,0.0344137166663185,0.2170168020225067,-0.7320653404341771,1.6076587718307038,0.0043218085106384,0.0043218085106384,2.022796048605335,4.0778026875898705,0.1081770091988698,0.0789337013864295,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-10-31,2000,10,-0.000514734268434,-0.0001164148062339,0.000371498789555,-0.0003493417665663,0.0010907812474567,0.0018758105335669,0.00655373507359,0.0163487223215637,0.0346917271008332,0.2073414460827849,1.3120445908161968,0.6157869903620898,0.0043218085106384,0.0043218085106384,2.032005492395232,4.052327961110875,0.1081770091988698,0.0789337013864295,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-11-30,2000,11,-3.678566830356278e-05,-0.0001102902869019,0.000373161309359,-0.0003309736140482,0.0006866127205864,0.0018000698975297,0.0041186465721041,0.0125724141181102,0.0337087500514972,0.154999893777485,2.3294143483117833,5.577366531593664,0.0043218085106384,0.0043218085106384,2.5386521562016364,6.473210339910881,0.1081770091988698,0.0789337013864295,0.0,0.0,1.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2000-12-31,2000,12,-0.0004046572369268,-0.0003187257245548,0.0002502935975253,-0.0009559350699488,-0.0001011315706744,0.0003014078491474,-0.0006068630696238,0.0035239419151271,0.0152098823146404,0.0418304161953873,-0.4588330623046935,-1.574280379836978,0.0002206490760319,0.0002206490760319,2.891773199965084,9.561904510670134,0.0496903935739891,0.0270061010423138,0.0,0.0,0.0,0.0,-2.992,-12.395,-2.688,-1.9,43.315,46.537,17.373,-15.3,10.577,19.993,21.035
UKR,2001-01-31,2001,1,-0.0007176373171404,-0.0003863600741236,0.0003407944128247,-0.0011587485515642,-0.0002513874401788,0.000351456977752,-0.0015076855188645,-0.0006767273258003,0.0044685567227706,-0.0082001643685509,-0.0041744339639825,-1.3912676667057875,0.0002206490760319,0.0002206490760319,-1.886323196719082,4.751130500974372,0.0043218085106384,0.0041515900374395,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-02-28,2001,2,-0.0003314550878356,-0.0004845832139676,0.0002051226466501,-0.0014530873507826,-0.0002974367504347,0.000338464804221,-0.0017835800312588,-0.0010361295468066,0.004226746859983,-0.0124606625070491,0.5496676129738745,-0.3702474006927122,0.0002206490760319,0.0002206490760319,-2.067984862286337,5.6168326563456334,0.0043218085106384,0.0033550170017784,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-03-31,2001,3,-0.0017683465959327,-0.0009391463336362,0.0007436154819923,-0.0028153463980126,-0.0006289360290955,0.0006014323466464,-0.0037685901796055,-0.0001269124726948,0.0021654310942633,-0.0015476453681181,-1.700591420893203,3.4818344193759674,-3.678566830356278e-05,-3.678566830356278e-05,-0.0355886958346387,2.5571539189152204,0.0043218085106384,0.0033550170017784,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-04-30,2001,4,-0.0006273988780631,-0.0009090668539438,0.0007587271830141,-0.0027252973888703,-0.0006477134640337,0.0005989071891839,-0.0038808880060327,0.0002215338917115,0.0016083268120901,0.0026474127557156,-1.583129502229118,3.162165771538887,-3.678566830356278e-05,-3.678566830356278e-05,1.807609631462088,3.5549699217924813,0.0043218085106384,0.0033550170017784,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-05-31,2001,5,-0.0001107869566823,-0.000835510810226,0.0008481502944089,-0.0025051576775714,-0.0006600470120968,0.0005843960490173,-0.0039546048154209,1.3282854244798616e-05,0.0014569372980715,0.0001477541371159,-1.7190972532894986,3.4472006533445283,-0.0001107869566823,-0.0001107869566823,2.589971439736228,8.390845868923716,0.0043218085106384,0.0022712287933351,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-06-30,2001,6,-0.0059831585167675,-0.002240448117171,0.0032515585218508,-0.0067168585769116,-0.0015897972254036,0.0022267138617059,-0.0095132946913238,-0.000845464398039,0.0017027753511189,-0.0101143844937291,-2.1200481012520744,4.606434410489812,-0.0001107869566823,-0.0001107869566823,-2.925718703429833,9.10832737354336,0.0002206490760319,0.0002022734879588,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-07-31,2001,7,-0.0054432637289141,-0.003845736400788,0.0032458060798919,-0.0115033790021786,-0.0023774016273659,0.0026517122820442,-0.0141973262622911,-0.0013143945337723,0.0021177884936109,-0.0156836066779434,-0.8029216202073075,-1.8494777013651176,-0.0001107869566823,-0.0001107869566823,-1.8382594405990809,2.084637748659776,0.0002206490760319,9.19317038641787e-05,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-08-31,2001,8,-0.0024469972914916,-0.0046244731790577,0.0019049731038635,-0.0138129708967349,-0.0027299919946419,0.0024588988041395,-0.0162835249042143,-0.0015137143725383,0.002100988594363,-0.0180380619656155,-0.529245815850644,-1.7756134009331457,-0.0001107869566823,-0.0001107869566823,-1.5806399532456732,1.3154930058789305,0.0002206490760319,9.19317038641787e-05,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-09-30,2001,9,-0.0017414425885701,-0.0032105678696586,0.0019654897506506,-0.009604666716207,-0.0027255079934148,0.0024610267801378,-0.0162570121051075,-0.0016772220112551,0.0020288534694097,-0.0199643362685441,-0.5345284996734269,-1.7801443652473996,-0.0001107869566823,-0.0001107869566823,-1.5327920774724326,1.2522583741824815,-3.678566830356278e-05,-7.378631249294054e-05,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-10-31,2001,10,-0.0070154377145429,-0.0037346258648682,0.0028630834173465,-0.0111702624451294,-0.0037901811328281,0.0027380111706253,-0.022545145684848,-0.0022189472984309,0.0025027672703543,-0.026338538505398,0.178605442214143,-1.978409251941021,-0.0001107869566823,-0.0001107869566823,-1.093527959485313,-0.3558073809438993,-3.678566830356278e-05,-7.378631249294054e-05,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-11-30,2001,11,-0.0020023801877704,-0.0035864201636278,0.0029724809724014,-0.0107295333682869,-0.0041054466713428,0.0023041468012863,-0.0243942975328703,-0.0023827468417198,0.002409552816942,-0.0282524325417988,-0.1614255208072214,-2.6315761230549293,-0.0017414425885701,-0.0017414425885701,-1.0612246985003573,-0.3237626318169195,-0.0001107869566823,-0.0002211210222589,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2001-12-31,2001,12,0.0029149552346159,-0.0020342875558991,0.0049652733652376,-0.0061150606816605,-0.0026224277127788,0.0034383028420245,-0.0156609942780709,-0.0021061124690912,0.0028139245070566,-0.0250253013156684,0.4686191333311138,0.6454021209868015,0.0029149552346159,0.0029149552346159,-0.3313962596450162,-0.0101755961957366,0.0029149552346159,0.0014020841389668,0.0,0.0,0.0,0.0,5.076,-10.154,4.954,-0.2,32.661,58.959,23.783,-13.3,22.684,19.215,19.42
UKR,2002-01-31,2002,1,0.004246484854204,0.0017196866336831,0.0032914402394303,0.005157073502465,-0.0010074696155925,0.0040665941094802,-0.0060707948071356,-0.0016924356214792,0.003350359133245,-0.0201819320148786,-0.0706904959598681,-0.3445669133440354,0.004246484854204,0.004246484854204,0.0925792583259606,-0.2243673048011805,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-02-28,2002,2,9.396729937982684e-05,0.0024184691293999,0.0021203123238197,0.0072684598057957,-0.0005839755171139,0.0040187256212785,-0.0035390607445134,-0.0016569837558779,0.0033682724855265,-0.0197649572649569,-0.5295992232402997,0.2214564586808605,0.004246484854204,0.004246484854204,0.0622955239450729,-0.3014247044511087,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-03-31,2002,3,0.0001127501644271,0.0014844007726703,0.0023920534179566,0.0044540907804093,-0.0002749433916143,0.0039830508312566,-0.0016882069366549,-0.0015002256925146,0.0034061780005492,-0.0179177738411574,-0.8849708594975819,0.9663833689999752,0.004246484854204,0.004246484854204,-0.0902623750243691,-0.451345650673174,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-04-30,2002,4,0.0009206892016309,0.0003758022218126,0.0004719794114609,0.0011276075925574,0.0010477444277479,0.0022280810038027,0.0062904962502594,-0.0013712183525401,0.0034709419973303,-0.0163964695889807,0.2488786701067792,-0.4275118662032377,0.004246484854204,0.004246484854204,-0.1838939345405566,-0.6495175367449382,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-05-31,2002,5,0.0004317627182279,0.000488400694762,0.000406936441604,0.0014657521375551,0.0014534349120809,0.0017268693916643,0.0087448657038478,-0.0013260058796309,0.003492320734809,-0.0158627566848871,1.0935212609406502,-0.4851275331026243,0.004246484854204,0.004246484854204,-0.2172640354641761,-0.7085888724385908,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-06-30,2002,6,-9.382095209498063e-05,0.0004195436559213,0.0005073654426274,0.0012589015614139,0.0009519722142958,0.0016528496308956,0.0057185996036612,-0.0008352277492415,0.0031780239170876,-0.010031953630081,2.209137234176137,5.015576966189275,0.004246484854204,0.004246484854204,-0.4994118255660532,0.2883165253498316,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-07-31,2002,7,3.7531902116638705e-05,0.0001251578894165,0.0002735293112663,0.0003754458419373,0.0002504800556145,0.0003713218468217,0.0015034767900765,-0.0003784947799889,0.0028303974977833,-0.0045764453161486,1.4654015540318115,1.848588394788712,0.0009206892016309,0.0009206892016309,-0.8194188138953006,2.2218605875227464,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-08-31,2002,8,5.629574028898077e-05,2.2301035462746203e-09,8.179310973860035e-05,-1.1102230246251563e-16,0.0002442014624327,0.0003747997733979,0.0014657521375549,-0.0001698870273405,0.0027553383519813,-0.0020784959928097,1.480500476385629,1.8068812869392468,0.0009206892016309,0.0009206892016309,-1.1147663474490652,3.309833143113595,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-09-30,2002,9,3.752838083803667e-05,4.378534108121871e-05,1.0834335509313367e-05,0.0001313616574087,0.0002316644985012,0.0003812782754934,0.0013904285902179,-2.1639446556568725e-05,0.0027105901722337,-0.0003001256776278,1.5188517383151334,1.7670429725755945,0.0009206892016309,0.0009206892016309,-1.3466879967112226,4.183501862319247,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
UKR,2002-10-31,2002,10,0.00013134440379,7.505617497235069e-05,4.964199058597259e-05,0.0002251829611559,0.0001001070321944,0.0001779497092158,0.0006007133470995,0.0005739257299711,0.0015861361053367,0.0068949883824163,1.5249582521198644,3.231167486762252,0.0004317627182279,0.0004317627182279,1.2100550393152258,2.3548724067290983,0.004246484854204,0.00358072004441,0.0,0.0,0.0,0.0,4.581,16.525,-3.186,5.9,32.331,43.79,23.682,3.532,28.203,25.816,19.794
