iso3,date,year,month,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m
GIN,1991-02-28,1991,2,0.0032058823529410585,0.003537763253449455,0.0037148391383638483,0.010637037037036778,0.003012662721252076,0.003643685961435513,0.01817910447761162,0.00404618804873504,0.004983335502731558,0.04950769230769203,0.5642076885324592,-2.2298394843995535,0.00746268656716409,0.00746268656716409,1.0428223110520556,0.5781709859281035,0.01526717557251911,0.011479741632413387,0.0,0.0,0.0
GIN,1991-03-31,1991,3,0.04733501421912112,0.016846965524020725,0.026452036884545095,0.05069264705882337,0.009658050663244913,0.01868733946607583,0.05847555555555539,0.007990772566995133,0.013293894118881804,0.09918615384615359,2.3215914286045516,5.476681112581183,0.04733501421912112,0.04733501421912112,2.7222950351503887,8.175720293174223,0.04733501421912112,0.031301094895820114,0.0,0.0,0.0
GIN,1991-04-30,1991,4,0.018662758880346297,0.023067885150802825,0.022391938793004877,0.070301470588235,0.012768510476635964,0.01830759595118256,0.0782296296296292,0.00954600247369066,0.013365552038346369,0.1196999999999997,1.7754395368301645,3.0420259439390813,0.04733501421912112,0.04733501421912112,2.3366285681094725,6.247809999011857,0.04733501421912112,0.03299888654973371,0.0,0.0,0.0
GIN,1991-05-31,1991,5,0.00408076339129293,0.023359512163586782,0.02200629846707282,0.07123486469846663,0.013448637708518119,0.017807341176472237,0.08262962962962916,0.009245040448606098,0.013451473425160928,0.11568702290076316,1.833100907629611,3.3015279346633797,0.04733501421912112,0.04733501421912112,2.365667936392668,6.292476374883964,0.04733501421912112,0.03299888654973371,0.0,0.0,0.0
GIN,1991-06-30,1991,6,0.03346720946939885,0.018736910580346027,0.014693363370287838,0.057050601074081,0.017791938052183376,0.01916542826768655,0.1106352941176465,0.010761709940012743,0.015115336687234828,0.1356872180451123,0.7808968825206525,-1.0463743965095338,0.04733501421912112,0.04733501421912112,1.7467658661232577,2.360634822299073,0.04733501421912112,0.040401111844259985,0.0,0.0,0.0
GIN,1991-07-31,1991,7,0.056708402186347984,0.03141879168234659,0.02637354930339164,0.09652997712299283,0.027243338416574708,0.022354116003027644,0.17361764705882288,0.015487410122208408,0.01963416469472528,0.2000902255639092,0.18760483432520025,-1.918023774812622,0.056708402186347984,0.056708402186347984,1.3282438290576186,0.46801846886476156,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1991-08-31,1991,8,0.022365486304287918,0.037513699320011584,0.01752539665468079,0.11649823817180383,0.030436605741799183,0.019407961878261347,0.19603183910404853,0.01672463423152563,0.01955399310685133,0.21777462686567084,0.10344694893007783,-1.000553176602143,0.056708402186347984,0.056708402186347984,1.1286674986345833,0.08608702942566684,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1991-09-30,1991,9,-0.004409805505270703,0.0248880276617884,0.03063708927157057,0.07557810050421598,0.021812469121067213,0.02175227203928555,0.13694047764009976,0.015735259892156062,0.020349401688994892,0.20342370370370344,0.5957828325106299,0.23175636784794545,0.056708402186347984,0.056708402186347984,1.064678925212277,-0.0701378402840471,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1991-10-31,1991,10,0.004229907018370893,0.007395195939129369,0.013665407177821736,0.022162494048066472,0.019406993810737978,0.022936061741451907,0.12083181621450789,0.016087752143686972,0.020087000254639362,0.20851407407407363,0.8478657932704993,-0.16638623858124646,0.056708402186347984,0.056708402186347984,1.0757107669415358,-0.01360162010905136,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1991-11-30,1991,11,-0.010760689282338642,-0.0036468625897461506,0.007524364144695152,-0.010957104284914032,0.016933418365132718,0.025568726806246105,0.10426465054223244,0.015191028036825418,0.02108583548695622,0.19550962962962926,0.6208444665887912,-0.6810332571288285,0.056708402186347984,0.056708402186347984,0.9064161029053889,-0.15812894509814757,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1991-12-31,1991,12,-0.004980364797160686,-0.003837049020376145,0.0075604148422421585,-0.011523911408315324,0.010525489320706127,0.025413686347463684,0.06318323376128143,0.014158713686444752,0.021792929011195485,0.1808088235294112,1.5208324707051475,1.944654598763198,0.056708402186347984,0.056708402186347984,0.9101511614681423,-0.2982709798441336,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1992-01-31,1992,1,0.026161031197459383,0.003473325705986685,0.019859557475919186,0.010063169095320124,0.0054342608225580276,0.015397157868505568,0.03244868806856638,0.016338799619566368,0.0215550088252613,0.21169999999999933,0.6102294630435923,-1.8076419803032526,0.026161031197459383,0.026161031197459383,0.6249149650403448,-0.6165640668962876,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1992-02-29,1992,2,0.04411036511658395,0.021763677172294216,0.024839031436089305,0.06608927976167611,0.009058407291274032,0.02152082885684176,0.054408028346298654,0.019747506516536607,0.022502843056212214,0.26110557330909767,1.0522842078934507,-0.3052060622903596,0.04411036511658395,0.04411036511658395,0.22609790993224527,-1.247120730828752,0.056708402186347984,0.05202170820273455,0.0,0.0,0.0
GIN,1992-03-31,1992,3,0.034864541596487664,0.03504531263684366,0.00897603228948248,0.10878012329534847,0.01560413180823376,0.022553115654212884,0.09600263938319187,0.018708300464650485,0.021372565633810025,0.24608976431513607,0.07756290791448012,-2.219097406962846,0.04411036511658395,0.04411036511658395,0.2430818630325932,-0.963609513804989,0.056708402186347984,0.05040938365146597,0.0,0.0,0.0
GIN,1992-04-30,1992,4,0.03600267327121909,0.03832585999476357,0.005041746776220612,0.11941414347368062,0.020899592850375126,0.02307245624945593,0.13067899728714938,0.020153293330556554,0.021947643036912635,0.26730099408495445,-0.7388744046406374,-1.7187183695074948,0.04411036511658395,0.04411036511658395,0.040454427842291314,-1.2726716011792574,0.056708402186347984,0.05040938365146597,0.0,0.0,0.0
GIN,1992-05-31,1992,5,0.0006548504469030547,0.023840688438203268,0.020087586924426037,0.07282451142100266,0.022802182805248743,0.020235850493403432,0.1437267106914888,0.01986780058519073,0.022196589350167845,0.262976976497554,-0.6712204861564829,-1.6822202182703938,0.04411036511658395,0.04411036511658395,0.052883336218971906,-1.3417319737376492,0.056708402186347984,0.05040938365146597,0.0,0.0,0.0
GIN,1992-06-30,1992,6,-0.0002914561103936064,0.012122022535909513,0.0206866619753279,0.03637895304365424,0.02358366758637659,0.01900121113120949,0.14911638333644706,0.017054578453541358,0.022454105617609507,0.22172127240371164,-0.5967708736737286,-1.8526535415011645,0.04411036511658395,0.04411036511658395,0.40151362813961555,-1.254989501526946,0.056708402186347984,0.05040938365146597,0.0,0.0,0.0
GIN,1992-07-31,1992,7,-0.00026878136911601125,3.153765579781235e-05,0.0005399237563213232,9.432448490165335e-05,0.01917869882528069,0.021218407770317072,0.11951973163615537,0.012306479823919358,0.019076866575438084,0.15584667819462217,0.09504280479118571,-3.033120132097521,0.04411036511658395,0.04411036511658395,0.5094794987327477,-1.4541389586736386,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1992-08-31,1992,8,0.00019621978784423177,-0.00012133923055512863,0.0002752477676542539,-0.00036404926800082116,0.01185967460382407,0.018267139757266074,0.07243395044292633,0.01045904094754905,0.019087629605808485,0.1307829672181584,0.9683667336159543,-1.8648508000342316,0.03600267327121909,0.03600267327121909,0.8144122837194955,-1.0887313658893092,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1992-09-30,1992,9,0.0003132397443790236,8.022605436908137e-05,0.0003078604453209235,0.00024060267719261397,0.006101124295139297,0.014653141760215099,0.03662830859434241,0.010852628051686528,0.018799684236149236,0.13614736227873325,2.4461582091310605,5.987286216029008,0.03600267327121909,0.03600267327121909,0.8138539166556302,-1.055436844163065,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1992-10-31,1992,10,-0.0005330992897426556,-7.879919173133429e-06,0.00045860108806402373,-2.3849918964313765e-05,1.1828868312339461e-05,0.0004485523066598853,7.047231630608053e-05,0.010455710859343733,0.0190014191701697,0.13075867885508674,0.2915931816297468,-1.3527142464785518,0.0006548504469030547,0.0006548504469030547,0.8445670980716152,-1.0645188590344803,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1992-11-30,1992,11,0.00033065448990843294,3.6931648181600295e-05,0.0004937380590800541,0.00011055520389846585,-4.220379118676417e-05,0.0003678727268355408,-0.000253534311643544,0.011379989507030988,0.018125127898169016,0.14343673672718515,-0.21160989009647954,-2.3098765792424287,0.00033065448990843294,0.00033065448990843294,0.9452798426377037,-1.0334549972519957,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1992-12-31,1992,12,-0.0003337964578560282,-0.00017874708589675029,0.00045226969694496055,-0.0005363498951680423,-4.9260515763834466e-05,0.0003739659065213954,-0.00029587626519611554,0.011767203535306378,0.01779038363019092,0.1487763870726697,-0.16989860370183799,-2.4772559470335764,0.00033065448990843294,0.00033065448990843294,0.9749821390465987,-1.0118375099221548,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1993-01-31,1993,1,0.012977959909367787,0.0043249393138067305,0.007501096442247598,0.012974665361394244,0.0021585296973167987,0.005312504293575002,0.012950505997712636,0.010668614261298745,0.01721858436351155,0.1340180786352667,2.424268143224039,5.905617009689158,0.012977959909367787,0.012977959909367787,1.241715633795448,-0.2516148994233677,0.04411036511658395,0.04005651919390152,0.0,0.0,0.0
GIN,1993-02-28,1993,2,0.01874503013224804,0.010463064527919933,0.009784882732998726,0.03162179560819234,0.005249998088050767,0.008426526983021897,0.03173584676615193,0.008554836345937419,0.013995249942439662,0.10646854996100186,1.159369932962868,-0.6961128283883541,0.01874503013224804,0.01874503013224804,1.3932746037878265,0.4893559099202848,0.03600267327121909,0.035433607433853376,0.0,0.0,0.0
GIN,1993-03-31,1993,3,0.0008551354349635165,0.010859375158859782,0.009131176489302806,0.03284873320974402,0.005340314036481515,0.00836571668119861,0.032294764899962525,0.005720719165810406,0.011382743685566162,0.07010597610904257,1.1544071828759643,-0.6831995203078483,0.01874503013224804,0.01874503013224804,2.1253257504399694,4.2431599203429275,0.03600267327121909,0.027373851701733565,0.0,0.0,0.0
GIN,1993-04-30,1993,4,-1.7843834955066917e-05,0.0065274405774188304,0.010589742400036517,0.019598001243604113,0.0054261899456127805,0.008295718191867162,0.032826944112886114,0.00271900940696256,0.006274382367862544,0.03289972981998135,1.162926262489485,-0.6615926347952132,0.01874503013224804,0.01874503013224804,2.2080403404662214,3.855828411074042,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-05-31,1993,5,-0.0002508678031643008,0.0001954745989480496,0.0005830431856818322,0.0005861984922721497,0.0053292695634339915,0.008370219152854942,0.032226530749372984,0.002643532886123614,0.006306833761506422,0.03196482590643912,1.1583404144302678,-0.6835573283863876,0.01874503013224804,0.01874503013224804,2.209649763547586,3.851941683904532,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-06-30,1993,6,0.003828006391909833,0.0011864315845968216,0.002290635968331416,0.003558270617501691,0.006022903371728301,0.00796993789841214,0.0365238885094481,0.0029868214279822336,0.006244359824882153,0.036217205692529175,1.0545739508444556,-0.6716632802371891,0.01874503013224804,0.01874503013224804,2.0905792278811766,3.469290081382808,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-07-31,1993,7,0.0017864240142244636,0.0017878542009899985,0.0020394374736398685,0.00536899085014797,0.004157647389204415,0.007297936929646323,0.025072213583110292,0.0031580885432606065,0.00617474578887701,0.0383474174332068,2.2353771378242064,5.129342026044396,0.01874503013224804,0.01874503013224804,2.0773944729359086,3.4605228940955053,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-08-31,1993,8,-0.0009897599518901012,0.0015415568180813983,0.002418199349448592,0.004625945190004144,0.000868515708514724,0.0017374211297831689,0.005214855404372054,0.0030592568982827453,0.006235653420712088,0.0371162000225449,1.0398281741865885,0.7817344515855733,0.003828006391909833,0.003828006391909833,2.053759437596317,3.3802839994238396,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-09-30,1993,9,0.000982379867483063,0.0005930146432724751,0.001428461869213479,0.0017780566886307358,0.0008897231139346484,0.0017380016341646232,0.005342654113003942,0.003115018575208082,0.006211811366858736,0.03780995877148774,0.9839580174781666,0.6571705904604105,0.003828006391909833,0.003828006391909833,2.0505282278994446,3.3835218633170494,0.01874503013224804,0.015861495020807914,0.0,0.0,0.0
GIN,1993-10-31,1993,10,0.014815201503445508,0.004935940473012823,0.008612327371120953,0.014806725356230066,0.0033618973370014107,0.005857109298564216,0.020255213379336334,0.004394043641307095,0.006930874667305839,0.0537470742498205,2.0239346170961277,4.322385555058945,0.014815201503445508,0.014815201503445508,1.344385163673387,0.23012458058155877,0.01874503013224804,0.016780115817846775,0.0,0.0,0.0
GIN,1993-11-30,1993,11,-6.481548164072315e-05,0.005244255296429283,0.008305203970885107,0.015746295173797664,0.0033929060572553404,0.005834606519992519,0.02044508186222127,0.004361087810344666,0.006952857623334568,0.05333048667090057,2.0339729405916382,4.365333643185993,0.014815201503445508,0.014815201503445508,1.3417408178022443,0.22124196287061357,0.01874503013224804,0.016780115817846775,0.0,0.0,0.0
GIN,1993-12-31,1993,12,0.0005010664381173147,0.0050838174866407,0.008432374028034498,0.015257882647734533,0.0028384160649565873,0.005942084405121474,0.0170630687166613,0.0044306597183424445,0.006905625270430173,0.054210166845545915,2.312273795365809,5.487831302235137,0.014815201503445508,0.014815201503445508,1.3484193816556969,0.24101348991489305,0.01874503013224804,0.016780115817846775,0.0,0.0,0.0
GIN,1994-01-31,1994,1,0.0028691483257130557,0.0011017997607298824,0.0015565013007989628,0.003306618380847448,0.0030188701168713528,0.005920147136615306,0.018162303927300893,0.0035882587530378838,0.006363465099294271,0.04368988667363771,2.202540052401,5.015960966994841,0.014815201503445508,0.014815201503445508,1.9369057114038326,2.6809639884847396,0.01874503013224804,0.016780115817846775,0.0,0.0,0.0
GIN,1994-02-28,1994,2,0.0010849012104134914,0.0014850386580812873,0.0012337080040916715,0.004460211517943291,0.0033646469772552847,0.005695515103584179,0.02027673849883982,0.0021165813428850044,0.004220939536936574,0.025597334162555718,2.2928089860172025,5.362127594373893,0.014815201503445508,0.014815201503445508,2.8737137118808027,8.969069588974557,0.014815201503445508,0.00932160394767767,0.0,0.0,0.0
GIN,1994-03-31,1994,3,3.2778086210605295e-05,0.0013289425407790507,0.0014338466312961355,0.003990070073034868,0.0032063800137098752,0.005787405716036972,0.019308832741700144,0.002048051563822262,0.004249858506582757,0.024754647269368935,2.2720971143957693,5.263028665325219,0.014815201503445508,0.014815201503445508,2.8634969472857894,8.890722367836007,0.014815201503445508,0.00932160394767767,0.0,0.0,0.0
GIN,1994-04-30,1994,4,0.0003441586243488892,0.0004872793069909953,0.0005404659235059393,0.0014622581531662515,0.0007945395338604389,0.0010950847008165654,0.004773711663700553,0.002078218435430925,0.004235120235005657,0.025125617591396532,1.7727887370657358,3.2232507050469312,0.0028691483257130557,0.0028691483257130557,2.873410910448952,8.947990083124989,0.014815201503445508,0.00932160394767767,0.0,0.0,0.0
GIN,1994-05-31,1994,5,-0.0001965944113943019,6.0114099721730874e-05,0.0002714109515899333,0.00018027947415788503,0.0007725763789015091,0.0011168718533052266,0.004641295076688312,0.0020827412180784246,0.004232434961848053,0.025181268596699002,1.6865577518490358,2.995618011722991,0.0028691483257130557,0.0028691483257130557,2.8762780076113734,8.961894562066794,0.014815201503445508,0.00932160394767767,0.0,0.0,0.0
GIN,1994-06-30,1994,6,-0.018911595001423587,-0.0062546769294896665,0.010964546719821697,-0.018766887843211122,-0.002462867194355308,0.008134141974064863,-0.014851698967723426,0.00018777443530063978,0.00733406730914363,0.00195795418889233,-2.3438760751569028,5.630165559298472,0.0028691483257130557,0.0028691483257130557,-1.0548684903989403,5.710804209056613,0.014815201503445508,0.008842174914579282,0.0,0.0,0.0
GIN,1994-07-31,1994,7,0.01884188681923904,-8.87675311929496e-05,0.018876971880385025,-0.0006225489694151598,0.00019925588789902285,0.011947904305896545,0.0008387988564446669,0.0016090630023851877,0.009109702471495331,0.019016337303510156,-0.08793173359345693,2.4811383182900926,0.01884188681923904,0.01884188681923904,-0.18098529224219476,2.7395775966794504,0.01884188681923904,0.016828544161342274,0.0,0.0,0.0
GIN,1994-08-31,1994,8,0.0006659685949701455,0.00019875347092853288,0.018881076899236345,0.000239646552059547,0.00012943378532513186,0.011942916635997329,0.00041996922957188154,0.0017470403812902084,0.009079249886614108,0.020705223334657408,-0.061837588062569886,2.4916213340572853,0.01884188681923904,0.01884188681923904,-0.23509019367598544,2.8481041540192584,0.01884188681923904,0.016828544161342274,0.0,0.0,0.0
GIN,1994-09-30,1994,9,-0.0007197912912421112,0.0062626880409890244,0.010915917920294388,0.018786561611404018,4.005555749679128e-06,0.011948085506337504,-0.00033289152652771214,0.0016051927847297771,0.00910554110743382,0.018969513468365617,-0.014622890380837599,2.472775075823554,0.01884188681923904,0.01884188681923904,-0.17907789029710244,2.7511689571114957,0.01884188681923904,0.016828544161342274,0.0,0.0,0.0
GIN,1994-10-31,1994,10,0.0004703018231111411,0.00013882637561305847,0.0007499930631545208,0.00041597423008910006,2.502942221005444e-05,0.011948914698958008,-0.0002068337036545964,0.00040978447803524665,0.00809969304895666,0.004565890595582545,-0.022526604443613728,2.4706601467888443,0.01884188681923904,0.01884188681923904,-0.19245207631819478,5.296256438099071,0.01884188681923904,0.010855517572476048,0.0,0.0,0.0
GIN,1994-11-30,1994,11,0.0023534761395618276,0.0007013288904769525,0.0015496042413153063,0.002103060188067385,0.0004500411807027427,0.011984753225975546,0.0023432107312497674,0.0006113087798021258,0.008116877198346537,0.0069953813403687,-0.17978561787633182,2.400903370039611,0.01884188681923904,0.01884188681923904,-0.27911272653682956,5.2516441087810035,0.01884188681923904,0.010855517572476048,0.0,0.0,0.0
GIN,1994-12-31,1994,12,0.002347950294566692,0.001723909419079887,0.0010856595402077888,0.005179467790472847,0.003993298730034456,0.0073698386471854815,0.02406333379263681,0.000765215767839574,0.008132092272587885,0.008854253435265358,2.3081100096724985,5.470884624495652,0.01884188681923904,0.01884188681923904,-0.3446283085484146,5.216637695496986,0.01884188681923904,0.010855517572476048,0.0,0.0,0.0
GIN,1995-01-31,1995,1,0.0003241510911047296,0.001675192508411083,0.0011700394511293861,0.005032629133945532,0.0009070094420120708,0.0012168479909149407,0.005450696808063871,0.0005531326649555468,0.008105376593569098,0.006294067702757644,0.2360352277859176,-1.190379927685865,0.0023534761395618276,0.0023534761395618276,-0.25575271753094186,5.292695402099708,0.01884188681923904,0.010597681479400434,0.0,0.0,0.0
GIN,1995-02-28,1995,2,0.0037275486018126802,0.0021332166624947004,0.0017118298845185912,0.006410374302920463,0.0014172727764858266,0.0016576322634375231,0.008526915893974696,0.0007733532809054792,0.008156874402932208,0.00895046616584505,0.13449912524490712,-1.3272689804304538,0.0037275486018126802,0.0037275486018126802,-0.3417586133390411,5.108740504735218,0.01884188681923904,0.01128471771052586,0.0,0.0,0.0
GIN,1995-03-31,1995,3,0.0011624365482232335,0.0017380454137135477,0.001773209753102297,0.00522005577845186,0.0017309774163967173,0.0013150025605295629,0.010426560679693608,0.0008674914860731983,0.008154068646594669,0.01009019823946522,0.4569103405547105,-0.9283101238620602,0.0037275486018126802,0.0037275486018126802,-0.3835817303327288,5.145520245254176,0.01884188681923904,0.01128471771052586,0.0,0.0,0.0
GIN,1995-04-30,1995,4,0.0038310796079683573,0.0029070215860014237,0.0015117415066204494,0.008744148319342226,0.0022911070472062534,0.0013845442365392048,0.01382078350887106,0.001158068234708154,0.00819574695434978,0.013611091201376047,-0.27482553573835183,-1.2071933106442012,0.0038310796079683573,0.0038310796079683573,-0.5002679661521788,5.05232322907913,0.01884188681923904,0.011336483213603699,0.0,0.0,0.0
GIN,1995-05-31,1995,5,-0.0004899370961175542,0.0015011930200246788,0.002180335593352192,0.004505583756345022,0.0018172048412596897,0.0017870439576741202,0.0109448405375967,0.0011336230109812162,0.008200590829020677,0.013313697336646113,-0.03158993271063794,-1.9030464972860421,0.0038310796079683573,0.0038310796079683573,-0.4890443191005172,5.022500030615957,0.01884188681923904,0.011336483213603699,0.0,0.0,0.0
GIN,1995-06-30,1995,6,0.0032907569751716714,0.002210633162340825,0.002354314534536771,0.006641011210318792,0.001974339288027186,0.0018819749351297352,0.011895733437713885,0.002983819009030821,0.005235459069872731,0.036245318234770396,-0.2665435699300872,-2.3961940154437467,0.0038310796079683573,0.0038310796079683573,2.92111512086852,9.328042766877973,0.01884188681923904,0.011336483213603699,0.0,0.0,0.0
GIN,1995-07-31,1995,7,0.0024438548031922025,0.0017482248940821066,0.001984020575247979,0.005249903275305279,0.002327623240041765,0.001700447865210522,0.01403995752754894,0.001617316341026918,0.0015930428449960033,0.01956718188729334,-1.0319095168014962,0.002108571457295483,0.0038310796079683573,0.0038310796079683573,-0.012504552897733102,-1.3988147987063038,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1995-08-31,1995,8,0.0005336039874588305,0.002089405255274235,0.0014123381361870976,0.006279322201087956,0.001795299137649457,0.0016742828358241773,0.010813197969543165,0.0016062859570676418,0.0016006689074721196,0.019432317093148965,-0.13690367052840716,-1.5891829053995732,0.0038310796079683573,0.0038310796079683573,0.0015299909408281371,-1.435650697394805,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1995-09-30,1995,9,0.0013197395472912543,0.0014323994459807625,0.000960095690195835,0.0043024335797337,0.0018215163041607936,0.001663588464713815,0.01097201729968722,0.0017762468602787556,0.0014304603023068952,0.02151297838353461,-0.20097711209145475,-1.4538147503202097,0.0038310796079683573,0.0038310796079683573,0.040400658883908556,-1.2369976880171591,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1995-10-31,1995,10,0.00038215985516032447,0.0007451677966368031,0.0005033223160064442,0.002236916150816004,0.0012466963453594548,0.001406309162644926,0.007498563019547877,0.001768901696282854,0.001437982240431587,0.021422982544540004,0.43257106759122704,-0.9840311334275142,0.0032907569751716714,0.0032907569751716714,0.0404714219440644,-1.262123022604946,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1995-11-30,1995,11,0.0002947823523631321,0.000665560584938237,0.0005682176458790348,0.0019976879448722062,0.001377482920106236,0.0012390432660643708,0.00828955427222322,0.0015973438806829627,0.0014839700350143573,0.019325122659457294,0.8453342699328699,-1.0359366127415386,0.0032907569751716714,0.0032907569751716714,0.34143188492269927,-1.3516330724680725,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1995-12-31,1995,12,0.0003448137604746826,0.0003405853226660464,4.3841952101795905e-05,0.001022102079812015,0.0008864923843234044,0.0008527014509187889,0.005328933185855922,0.0014304158361752954,0.001504383889654541,0.017288058192256095,1.6065431853463432,1.9679147380779805,0.0024438548031922025,0.0024438548031922025,0.6524565925557092,-1.1383412494961431,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1996-01-31,1996,1,0.0005771635617404236,0.0004055865581927461,0.0001506810756525367,0.001217230529826141,0.0005753771774147746,0.00038080162997338504,0.003456869523273509,0.0014515002087282698,0.0014891658101227555,0.01754536135210749,2.01447525425404,4.316683939351733,0.0013197395472912543,0.0013197395472912543,0.6458929937263892,-1.1041057086293067,0.0038310796079683573,0.0037793141048905188,0.0,0.0,0.0
GIN,1996-02-29,1996,2,0.00040758692517228745,0.00044318808246246455,0.00012019646142027476,0.0013301391283428998,0.0005543743337003507,0.0003869912814614512,0.0033304842761168185,0.0011748367356749039,0.001327492833005249,0.014179695431471906,2.1397901901333407,4.703344749582157,0.0013197395472912543,0.0013197395472912543,1.0710245469911555,0.13829537642137263,0.0038310796079683573,0.0035609182915700144,0.0,0.0,0.0
GIN,1996-03-31,1996,3,0.0004184322405045293,0.0004677275758057468,9.492934993921813e-05,0.001403830121524896,0.0004041564492358966,9.603658186902818e-05,0.0024273670590240215,0.0011128363766983451,0.0013453784496290785,0.013426017472075502,1.2373527900362857,2.4042973533935115,0.0005771635617404236,0.0005771635617404236,1.1755180515348502,0.22749336286100683,0.0038310796079683573,0.0035609182915700144,0.0,0.0,0.0
GIN,1996-04-30,1996,4,0.00038023384381391523,0.00040208433649691067,1.9684720969087606e-05,0.001206737702291516,0.0004038354473448284,9.61279854479419e-05,0.002425437110090023,0.0008252658963521416,0.0010473331384927014,0.009942187422658177,1.2478242368886405,2.4108508636008503,0.0005771635617404236,0.0005771635617404236,1.5627874328268285,2.1408595649537423,0.0032907569751716714,0.002867305889181937,0.0,0.0,0.0
GIN,1996-05-31,1996,5,0.0002140503018210893,0.00033757212871317793,0.00010866467074033082,0.0010130464770110592,0.00039038010558782127,0.00011767964525523616,0.0023445330981117785,0.0008839315128470285,0.0009848165251238282,0.010653522504694868,0.17774216354166578,1.7395798679782803,0.0005771635617404236,0.0005771635617404236,1.898727656778881,2.6960325613851635,0.0032907569751716714,0.002867305889181937,0.0,0.0,0.0
GIN,1996-06-30,1996,6,2.1000441009277893e-05,0.0002050948622147608,0.00017978406310672484,0.0006153784577516141,0.0003364112190102538,0.00019294128382678675,0.0020200724660919267,0.0006114518016668291,0.0006557021484511085,0.007359770483150285,-0.7626617168638244,0.5971430685078291,0.0005771635617404236,0.0005771635617404236,2.3790727302596286,5.936957004990635,0.0024438548031922025,0.0018817971752417284,0.0,0.0,0.0
GIN,1996-07-31,1996,7,0.00014999999999987246,0.00012835024761007988,9.832901923836184e-05,0.0003850904962665602,0.00026521729205349526,0.00016279293329464118,0.001592292901778647,0.00042029723473413494,0.0003227938500694418,0.005054666773856686,-0.5719462576276446,-1.3890552390570037,0.0004184322405045293,0.0004184322405045293,2.070147795275763,5.9537616070973485,0.0013197395472912543,0.000948451554515839,0.0,0.0,0.0
GIN,1996-08-31,1996,8,6.998950157477424e-05,8.03299808613082e-05,6.511847425622532e-05,0.0002410050611061365,0.00020895105478724307,0.00016208463015201472,0.0012542956874455058,0.0003816626942437969,0.00033549422446466667,0.00458895737562659,0.33042354023827747,-1.7679562352862204,0.0004184322405045293,0.0004184322405045293,2.132008012826989,5.9907545769455535,0.0013197395472912543,0.000948451554515839,0.0,0.0,0.0
GIN,1996-09-30,1996,9,0.005070884405430798,0.0017636246356684815,0.0028644503501511994,0.005291999999999852,0.0009843597489416211,0.0020059072170849255,0.005910635040549783,0.0006942580990887589,0.0013874221206652054,0.00835234938036944,2.4281726937480825,5.917285970190176,0.005070884405430798,0.005070884405430798,3.382123263883193,11.594099862303608,0.005070884405430798,0.0028240239835856107,0.0,0.0,0.0
GIN,1996-10-31,1996,10,6.9631510049017464e-06,0.0017159456860034912,0.0029056330529768372,0.005148227765835012,0.0009221479668067856,0.0020339829391202127,0.0055353007956868705,0.000662991707075807,0.0013992718734654557,0.007974163429742331,2.441265428482694,5.968409810250383,0.005070884405430798,0.005070884405430798,3.365662990163153,11.509527936597955,0.005070884405430798,0.0028240239835856107,0.0,0.0,0.0
GIN,1996-11-30,1996,11,0.0017188915934462923,0.0022655797166273306,0.002575844627646925,0.006805502789386297,0.0011729548487443193,0.002021949877441556,0.00704814801110798,0.0007816674771660703,0.0014253522280745475,0.009409205725512404,1.954726658292418,3.6810742602989155,0.005070884405430798,0.005070884405430798,2.930009677183021,8.967842275493693,0.005070884405430798,0.003394887999438545,0.0,0.0,0.0
