iso3,year,variable,weo_code,value,is_forecast
MDG,2001,inflation_eop_pct,PCPIEPCH,5.683,False
MDG,2002,inflation_eop_pct,PCPIEPCH,13.521,False
MDG,2003,inflation_eop_pct,PCPIEPCH,-0.79,False
MDG,2004,inflation_eop_pct,PCPIEPCH,27.327,False
MDG,2005,inflation_eop_pct,PCPIEPCH,11.44,False
MDG,2006,inflation_eop_pct,PCPIEPCH,10.829,False
MDG,2007,inflation_eop_pct,PCPIEPCH,8.214,False
MDG,2008,inflation_eop_pct,PCPIEPCH,10.141,False
MDG,2009,inflation_eop_pct,PCPIEPCH,7.994,False
MDG,2010,inflation_eop_pct,PCPIEPCH,10.195,False
MDG,2011,inflation_eop_pct,PCPIEPCH,6.903,False
MDG,2012,inflation_eop_pct,PCPIEPCH,5.778,False
MDG,2013,inflation_eop_pct,PCPIEPCH,6.258,False
MDG,2014,inflation_eop_pct,PCPIEPCH,6.026,False
MDG,2015,inflation_eop_pct,PCPIEPCH,7.563,False
MDG,2016,inflation_eop_pct,PCPIEPCH,5.952,False
MDG,1990,investment_pct_gdp,NID_NGDP,35.962,False
MDG,1991,investment_pct_gdp,NID_NGDP,30.675,False
MDG,1992,investment_pct_gdp,NID_NGDP,36.094,False
MDG,1993,investment_pct_gdp,NID_NGDP,37.875,False
MDG,1994,investment_pct_gdp,NID_NGDP,32.873,False
MDG,1995,investment_pct_gdp,NID_NGDP,8.871,False
MDG,1996,investment_pct_gdp,NID_NGDP,9.526,False
MDG,1997,investment_pct_gdp,NID_NGDP,10.152,False
MDG,1998,investment_pct_gdp,NID_NGDP,12.247,False
MDG,1999,investment_pct_gdp,NID_NGDP,12.293,False
MDG,2000,investment_pct_gdp,NID_NGDP,11.931,False
MDG,2001,investment_pct_gdp,NID_NGDP,14.509,False
MDG,2002,investment_pct_gdp,NID_NGDP,10.97,False
MDG,2003,investment_pct_gdp,NID_NGDP,13.725,False
MDG,2004,investment_pct_gdp,NID_NGDP,21.151,False
MDG,2005,investment_pct_gdp,NID_NGDP,19.327,False
MDG,2006,investment_pct_gdp,NID_NGDP,20.311,False
MDG,2007,investment_pct_gdp,NID_NGDP,26.518,False
MDG,2008,investment_pct_gdp,NID_NGDP,38.746,False
MDG,2009,investment_pct_gdp,NID_NGDP,37.222,False
MDG,2010,investment_pct_gdp,NID_NGDP,27.027,False
MDG,2011,investment_pct_gdp,NID_NGDP,23.351,False
MDG,2012,investment_pct_gdp,NID_NGDP,20.169,False
MDG,2013,investment_pct_gdp,NID_NGDP,16.513,False
MDG,2014,investment_pct_gdp,NID_NGDP,16.491,False
MDG,2015,investment_pct_gdp,NID_NGDP,15.992,False
MDG,2016,investment_pct_gdp,NID_NGDP,16.366,False
MDV,1990,current_account_pct_gdp,BCA_NGDPD,12.404,False
MDV,1991,current_account_pct_gdp,BCA_NGDPD,2.377,False
MDV,1992,current_account_pct_gdp,BCA_NGDPD,-6.411,False
MDV,1993,current_account_pct_gdp,BCA_NGDPD,-15.538,False
MDV,1994,current_account_pct_gdp,BCA_NGDPD,-2.906,False
MDV,1995,current_account_pct_gdp,BCA_NGDPD,-3.902,False
MDV,1996,current_account_pct_gdp,BCA_NGDPD,-1.412,False
MDV,1997,current_account_pct_gdp,BCA_NGDPD,-5.32,False
MDV,1998,current_account_pct_gdp,BCA_NGDPD,-3.153,False
MDV,1999,current_account_pct_gdp,BCA_NGDPD,-10.435,False
MDV,2000,current_account_pct_gdp,BCA_NGDPD,-6.421,False
MDV,2001,current_account_pct_gdp,BCA_NGDPD,-7.653,False
MDV,2002,current_account_pct_gdp,BCA_NGDPD,-4.297,False
MDV,2003,current_account_pct_gdp,BCA_NGDPD,-2.975,False
MDV,2004,current_account_pct_gdp,BCA_NGDPD,-9.971,False
MDV,2005,current_account_pct_gdp,BCA_NGDPD,-23.467,False
MDV,2006,current_account_pct_gdp,BCA_NGDPD,-19.171,False
MDV,2007,current_account_pct_gdp,BCA_NGDPD,-14.212,False
MDV,2008,current_account_pct_gdp,BCA_NGDPD,-26.863,False
MDV,2009,current_account_pct_gdp,BCA_NGDPD,-9.647,False
MDV,2010,current_account_pct_gdp,BCA_NGDPD,-7.322,False
MDV,2011,current_account_pct_gdp,BCA_NGDPD,-14.819,False
MDV,2012,current_account_pct_gdp,BCA_NGDPD,-6.645,False
MDV,2013,current_account_pct_gdp,BCA_NGDPD,-4.303,False
MDV,2014,current_account_pct_gdp,BCA_NGDPD,-3.656,False
MDV,2015,current_account_pct_gdp,BCA_NGDPD,-7.451,False
MDV,2016,current_account_pct_gdp,BCA_NGDPD,-23.474,False
MDV,1990,exports_vol_pct,TX_RPCH,18.561,False
MDV,1991,exports_vol_pct,TX_RPCH,-1.908,False
MDV,1992,exports_vol_pct,TX_RPCH,23.946,False
MDV,1993,exports_vol_pct,TX_RPCH,-0.855,False
MDV,1994,exports_vol_pct,TX_RPCH,24.764,False
MDV,1995,exports_vol_pct,TX_RPCH,8.438,False
MDV,1996,exports_vol_pct,TX_RPCH,12.909,False
MDV,1997,exports_vol_pct,TX_RPCH,14.807,False
MDV,1998,exports_vol_pct,TX_RPCH,17.347,False
MDV,1999,exports_vol_pct,TX_RPCH,-1.84,False
MDV,2000,exports_vol_pct,TX_RPCH,-2.045,False
MDV,2001,exports_vol_pct,TX_RPCH,7.202,False
MDV,2002,exports_vol_pct,TX_RPCH,5.957,False
MDV,2003,exports_vol_pct,TX_RPCH,9.988,False
MDV,2004,exports_vol_pct,TX_RPCH,7.183,False
MDV,2005,exports_vol_pct,TX_RPCH,-35.88,False
MDV,2006,exports_vol_pct,TX_RPCH,49.843,False
MDV,2007,exports_vol_pct,TX_RPCH,115.674,False
MDV,2008,exports_vol_pct,TX_RPCH,-4.033,False
MDV,2009,exports_vol_pct,TX_RPCH,-4.47,False
MDV,2010,exports_vol_pct,TX_RPCH,6.177,False
MDV,2011,exports_vol_pct,TX_RPCH,7.446,False
MDV,2012,exports_vol_pct,TX_RPCH,1.297,False
MDV,2013,exports_vol_pct,TX_RPCH,18.76,False
MDV,2014,exports_vol_pct,TX_RPCH,16.905,False
MDV,2015,exports_vol_pct,TX_RPCH,10.254,False
MDV,2016,exports_vol_pct,TX_RPCH,5.57,False
MDV,1990,fiscal_balance_pct_gdp,GGXCNL_NGDP,-12.767,False
MDV,1991,fiscal_balance_pct_gdp,GGXCNL_NGDP,-10.22,False
MDV,1992,fiscal_balance_pct_gdp,GGXCNL_NGDP,-12.604,False
MDV,1993,fiscal_balance_pct_gdp,GGXCNL_NGDP,-13.888,False
MDV,1994,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.816,False
MDV,1995,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.662,False
MDV,1996,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.013,False
MDV,1997,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.461,False
MDV,1998,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.251,False
MDV,1999,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.028,False
MDV,2000,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.893,False
MDV,2001,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.966,False
MDV,2002,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.967,False
MDV,2003,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.445,False
MDV,2004,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.257,False
MDV,2005,fiscal_balance_pct_gdp,GGXCNL_NGDP,-7.807,False
MDV,2006,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.524,False
MDV,2007,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.158,False
MDV,2008,fiscal_balance_pct_gdp,GGXCNL_NGDP,-9.925,False
MDV,2009,fiscal_balance_pct_gdp,GGXCNL_NGDP,-17.933,False
MDV,2010,fiscal_balance_pct_gdp,GGXCNL_NGDP,-13.58,False
MDV,2011,fiscal_balance_pct_gdp,GGXCNL_NGDP,-8.13,False
MDV,2012,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.905,False
MDV,2013,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.487,False
MDV,2014,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.418,False
MDV,2015,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.516,False
MDV,2016,fiscal_balance_pct_gdp,GGXCNL_NGDP,-9.928,False
MDV,1990,gdp_growth_pct,NGDP_RPCH,-4.049,False
MDV,1991,gdp_growth_pct,NGDP_RPCH,6.896,False
MDV,1992,gdp_growth_pct,NGDP_RPCH,6.467,False
MDV,1993,gdp_growth_pct,NGDP_RPCH,5.417,False
MDV,1994,gdp_growth_pct,NGDP_RPCH,7.505,False
MDV,1995,gdp_growth_pct,NGDP_RPCH,7.377,False
MDV,1996,gdp_growth_pct,NGDP_RPCH,9.084,False
MDV,1997,gdp_growth_pct,NGDP_RPCH,10.405,False
MDV,1998,gdp_growth_pct,NGDP_RPCH,9.789,False
MDV,1999,gdp_growth_pct,NGDP_RPCH,7.232,False
MDV,2000,gdp_growth_pct,NGDP_RPCH,4.737,False
MDV,2001,gdp_growth_pct,NGDP_RPCH,1.45,False
MDV,2002,gdp_growth_pct,NGDP_RPCH,6.098,False
MDV,2003,gdp_growth_pct,NGDP_RPCH,14.153,False
MDV,2004,gdp_growth_pct,NGDP_RPCH,6.031,False
MDV,2005,gdp_growth_pct,NGDP_RPCH,-11.223,False
MDV,2006,gdp_growth_pct,NGDP_RPCH,23.606,False
MDV,2007,gdp_growth_pct,NGDP_RPCH,7.123,False
MDV,2008,gdp_growth_pct,NGDP_RPCH,8.98,False
MDV,2009,gdp_growth_pct,NGDP_RPCH,-8.158,False
MDV,2010,gdp_growth_pct,NGDP_RPCH,6.835,False
MDV,2011,gdp_growth_pct,NGDP_RPCH,8.573,False
MDV,2012,gdp_growth_pct,NGDP_RPCH,2.364,False
MDV,2013,gdp_growth_pct,NGDP_RPCH,6.963,False
MDV,2014,gdp_growth_pct,NGDP_RPCH,7.801,False
MDV,2015,gdp_growth_pct,NGDP_RPCH,3.972,False
MDV,2016,gdp_growth_pct,NGDP_RPCH,6.572,False
MDV,1990,gdp_usd_bn,NGDPD,0.231,False
MDV,1991,gdp_usd_bn,NGDPD,0.262,False
MDV,1992,gdp_usd_bn,NGDPD,0.306,False
MDV,1993,gdp_usd_bn,NGDPD,0.346,False
MDV,1994,gdp_usd_bn,NGDPD,0.382,False
MDV,1995,gdp_usd_bn,NGDPD,0.466,False
MDV,1996,gdp_usd_bn,NGDPD,0.527,False
MDV,1997,gdp_usd_bn,NGDPD,0.652,False
MDV,1998,gdp_usd_bn,NGDPD,0.693,False
MDV,1999,gdp_usd_bn,NGDPD,0.756,False
MDV,2000,gdp_usd_bn,NGDPD,0.801,False
MDV,2001,gdp_usd_bn,NGDPD,0.767,False
MDV,2002,gdp_usd_bn,NGDPD,0.828,False
MDV,2003,gdp_usd_bn,NGDPD,1.052,False
MDV,2004,gdp_usd_bn,NGDPD,1.227,False
MDV,2005,gdp_usd_bn,NGDPD,1.163,False
MDV,2006,gdp_usd_bn,NGDPD,1.575,False
MDV,2007,gdp_usd_bn,NGDPD,1.868,False
MDV,2008,gdp_usd_bn,NGDPD,2.272,False
MDV,2009,gdp_usd_bn,NGDPD,2.345,False
MDV,2010,gdp_usd_bn,NGDPD,2.588,False
MDV,2011,gdp_usd_bn,NGDPD,2.629,False
MDV,2012,gdp_usd_bn,NGDPD,2.885,False
MDV,2013,gdp_usd_bn,NGDPD,3.286,False
MDV,2014,gdp_usd_bn,NGDPD,3.69,False
MDV,2015,gdp_usd_bn,NGDPD,4.118,False
MDV,2016,gdp_usd_bn,NGDPD,4.398,False
MDV,1990,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1991,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1992,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1993,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1994,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1995,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1996,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
MDV,1997,govt_gross_debt_pct_gdp,GGXWDG_NGDP,38.112,False
MDV,1998,govt_gross_debt_pct_gdp,GGXWDG_NGDP,39.261,False
MDV,1999,govt_gross_debt_pct_gdp,GGXWDG_NGDP,38.948,False
MDV,2000,govt_gross_debt_pct_gdp,GGXWDG_NGDP,39.017,False
MDV,2001,govt_gross_debt_pct_gdp,GGXWDG_NGDP,41.845,False
MDV,2002,govt_gross_debt_pct_gdp,GGXWDG_NGDP,44.279,False
MDV,2003,govt_gross_debt_pct_gdp,GGXWDG_NGDP,37.606,False
MDV,2004,govt_gross_debt_pct_gdp,GGXWDG_NGDP,34.674,False
MDV,2005,govt_gross_debt_pct_gdp,GGXWDG_NGDP,43.196,False
MDV,2006,govt_gross_debt_pct_gdp,GGXWDG_NGDP,36.78,False
MDV,2007,govt_gross_debt_pct_gdp,GGXWDG_NGDP,35.824,False
MDV,2008,govt_gross_debt_pct_gdp,GGXWDG_NGDP,38.958,False
MDV,2009,govt_gross_debt_pct_gdp,GGXWDG_NGDP,48.387,False
MDV,2010,govt_gross_debt_pct_gdp,GGXWDG_NGDP,52.748,False
MDV,2011,govt_gross_debt_pct_gdp,GGXWDG_NGDP,51.863,False
MDV,2012,govt_gross_debt_pct_gdp,GGXWDG_NGDP,57.123,False
MDV,2013,govt_gross_debt_pct_gdp,GGXWDG_NGDP,55.949,False
MDV,2014,govt_gross_debt_pct_gdp,GGXWDG_NGDP,55.065,False
MDV,2015,govt_gross_debt_pct_gdp,GGXWDG_NGDP,54.686,False
MDV,2016,govt_gross_debt_pct_gdp,GGXWDG_NGDP,61.85,False
MDV,1990,gross_savings_pct_gdp,NGSD_NGDP,40.474,False
MDV,1991,gross_savings_pct_gdp,NGSD_NGDP,30.447,False
MDV,1992,gross_savings_pct_gdp,NGSD_NGDP,21.659,False
MDV,1993,gross_savings_pct_gdp,NGSD_NGDP,12.532,False
MDV,1994,gross_savings_pct_gdp,NGSD_NGDP,25.164,False
MDV,1995,gross_savings_pct_gdp,NGSD_NGDP,24.168,False
MDV,1996,gross_savings_pct_gdp,NGSD_NGDP,26.658,False
MDV,1997,gross_savings_pct_gdp,NGSD_NGDP,22.75,False
MDV,1998,gross_savings_pct_gdp,NGSD_NGDP,24.917,False
MDV,1999,gross_savings_pct_gdp,NGSD_NGDP,9.565,False
MDV,2000,gross_savings_pct_gdp,NGSD_NGDP,13.579,False
MDV,2001,gross_savings_pct_gdp,NGSD_NGDP,12.347,False
MDV,2002,gross_savings_pct_gdp,NGSD_NGDP,15.703,False
MDV,2003,gross_savings_pct_gdp,NGSD_NGDP,17.025,False
MDV,2004,gross_savings_pct_gdp,NGSD_NGDP,10.029,False
MDV,2005,gross_savings_pct_gdp,NGSD_NGDP,-3.467,False
MDV,2006,gross_savings_pct_gdp,NGSD_NGDP,0.829,False
MDV,2007,gross_savings_pct_gdp,NGSD_NGDP,5.788,False
MDV,2008,gross_savings_pct_gdp,NGSD_NGDP,-6.863,False
MDV,2009,gross_savings_pct_gdp,NGSD_NGDP,10.353,False
MDV,2010,gross_savings_pct_gdp,NGSD_NGDP,12.678,False
MDV,2011,gross_savings_pct_gdp,NGSD_NGDP,5.181,False
MDV,2012,gross_savings_pct_gdp,NGSD_NGDP,13.355,False
MDV,2013,gross_savings_pct_gdp,NGSD_NGDP,15.697,False
MDV,2014,gross_savings_pct_gdp,NGSD_NGDP,16.344,False
MDV,2015,gross_savings_pct_gdp,NGSD_NGDP,12.549,False
MDV,2016,gross_savings_pct_gdp,NGSD_NGDP,-3.474,False
MDV,1990,imports_vol_pct,TM_RPCH,-3.609,False
MDV,1991,imports_vol_pct,TM_RPCH,9.0,False
MDV,1992,imports_vol_pct,TM_RPCH,23.859,False
MDV,1993,imports_vol_pct,TM_RPCH,9.676,False
MDV,1994,imports_vol_pct,TM_RPCH,6.938,False
MDV,1995,imports_vol_pct,TM_RPCH,11.316,False
MDV,1996,imports_vol_pct,TM_RPCH,13.096,False
MDV,1997,imports_vol_pct,TM_RPCH,19.081,False
MDV,1998,imports_vol_pct,TM_RPCH,12.989,False
MDV,1999,imports_vol_pct,TM_RPCH,11.315,False
MDV,2000,imports_vol_pct,TM_RPCH,-1.822,False
MDV,2001,imports_vol_pct,TM_RPCH,2.285,False
MDV,2002,imports_vol_pct,TM_RPCH,-1.361,False
MDV,2003,imports_vol_pct,TM_RPCH,8.642,False
MDV,2004,imports_vol_pct,TM_RPCH,25.879,False
MDV,2005,imports_vol_pct,TM_RPCH,13.32,False
MDV,2006,imports_vol_pct,TM_RPCH,13.642,False
MDV,2007,imports_vol_pct,TM_RPCH,46.221,False
MDV,2008,imports_vol_pct,TM_RPCH,13.54,False
MDV,2009,imports_vol_pct,TM_RPCH,-22.726,False
MDV,2010,imports_vol_pct,TM_RPCH,6.649,False
MDV,2011,imports_vol_pct,TM_RPCH,23.033,False
MDV,2012,imports_vol_pct,TM_RPCH,-6.1,False
MDV,2013,imports_vol_pct,TM_RPCH,12.738,False
MDV,2014,imports_vol_pct,TM_RPCH,16.991,False
MDV,2015,imports_vol_pct,TM_RPCH,14.508,False
MDV,2016,imports_vol_pct,TM_RPCH,19.398,False
MDV,1990,inflation_avg_pct,PCPIPCH,15.542,False
MDV,1991,inflation_avg_pct,PCPIPCH,12.5,False
MDV,1992,inflation_avg_pct,PCPIPCH,16.857,False
MDV,1993,inflation_avg_pct,PCPIPCH,20.126,False
MDV,1994,inflation_avg_pct,PCPIPCH,3.386,False
MDV,1995,inflation_avg_pct,PCPIPCH,5.488,False
MDV,1996,inflation_avg_pct,PCPIPCH,6.244,False
MDV,1997,inflation_avg_pct,PCPIPCH,7.579,False
MDV,1998,inflation_avg_pct,PCPIPCH,-1.41,False
MDV,1999,inflation_avg_pct,PCPIPCH,2.956,False
MDV,2000,inflation_avg_pct,PCPIPCH,-1.178,False
MDV,2001,inflation_avg_pct,PCPIPCH,0.673,False
MDV,2002,inflation_avg_pct,PCPIPCH,0.927,False
MDV,2003,inflation_avg_pct,PCPIPCH,-2.803,False
MDV,2004,inflation_avg_pct,PCPIPCH,6.339,False
MDV,2005,inflation_avg_pct,PCPIPCH,2.46,False
MDV,2006,inflation_avg_pct,PCPIPCH,3.5,False
MDV,2007,inflation_avg_pct,PCPIPCH,6.795,False
MDV,2008,inflation_avg_pct,PCPIPCH,12.041,False
MDV,2009,inflation_avg_pct,PCPIPCH,4.53,False
MDV,2010,inflation_avg_pct,PCPIPCH,6.15,False
MDV,2011,inflation_avg_pct,PCPIPCH,11.273,False
MDV,2012,inflation_avg_pct,PCPIPCH,10.891,False
MDV,2013,inflation_avg_pct,PCPIPCH,3.997,False
MDV,2014,inflation_avg_pct,PCPIPCH,2.448,False
MDV,2015,inflation_avg_pct,PCPIPCH,1.371,False
MDV,2016,inflation_avg_pct,PCPIPCH,0.801,False
MDV,1990,inflation_eop_pct,PCPIEPCH,,False
MDV,1991,inflation_eop_pct,PCPIEPCH,,False
MDV,1992,inflation_eop_pct,PCPIEPCH,12.447,False
MDV,1993,inflation_eop_pct,PCPIEPCH,20.206,False
MDV,1994,inflation_eop_pct,PCPIEPCH,29.901,False
MDV,1995,inflation_eop_pct,PCPIEPCH,-12.628,False
MDV,1996,inflation_eop_pct,PCPIEPCH,8.104,False
MDV,1997,inflation_eop_pct,PCPIEPCH,12.764,False
MDV,1998,inflation_eop_pct,PCPIEPCH,-9.365,False
MDV,1999,inflation_eop_pct,PCPIEPCH,3.324,False
MDV,2000,inflation_eop_pct,PCPIEPCH,-2.696,False
MDV,2001,inflation_eop_pct,PCPIEPCH,7.587,False
MDV,2002,inflation_eop_pct,PCPIEPCH,-5.037,False
MDV,2003,inflation_eop_pct,PCPIEPCH,-1.454,False
MDV,2004,inflation_eop_pct,PCPIEPCH,10.062,False
MDV,2005,inflation_eop_pct,PCPIEPCH,2.948,False
MDV,2006,inflation_eop_pct,PCPIEPCH,3.1,False
MDV,2007,inflation_eop_pct,PCPIEPCH,8.885,False
MDV,2008,inflation_eop_pct,PCPIEPCH,8.932,False
MDV,2009,inflation_eop_pct,PCPIEPCH,5.431,False
MDV,2010,inflation_eop_pct,PCPIEPCH,6.927,False
MDV,2011,inflation_eop_pct,PCPIEPCH,16.654,False
MDV,2012,inflation_eop_pct,PCPIEPCH,5.43,False
MDV,2013,inflation_eop_pct,PCPIEPCH,3.064,False
MDV,2014,inflation_eop_pct,PCPIEPCH,1.173,False
MDV,2015,inflation_eop_pct,PCPIEPCH,1.158,False
MDV,2016,inflation_eop_pct,PCPIEPCH,1.825,False
MDV,1990,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1991,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1992,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1993,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1994,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1995,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1996,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1997,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1998,investment_pct_gdp,NID_NGDP,28.07,False
MDV,1999,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2000,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2001,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2002,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2003,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2004,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2005,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2006,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2007,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2008,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2009,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2010,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2011,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2012,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2013,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2014,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2015,investment_pct_gdp,NID_NGDP,20.0,False
MDV,2016,investment_pct_gdp,NID_NGDP,20.0,False
MEX,1990,current_account_pct_gdp,BCA_NGDPD,-3.365,False
MEX,1991,current_account_pct_gdp,BCA_NGDPD,-5.859,False
MEX,1992,current_account_pct_gdp,BCA_NGDPD,-8.452,False
MEX,1993,current_account_pct_gdp,BCA_NGDPD,-6.443,False
MEX,1994,current_account_pct_gdp,BCA_NGDPD,-7.751,False
MEX,1995,current_account_pct_gdp,BCA_NGDPD,-0.415,False
MEX,1996,current_account_pct_gdp,BCA_NGDPD,-0.58,False
MEX,1997,current_account_pct_gdp,BCA_NGDPD,-1.464,False
MEX,1998,current_account_pct_gdp,BCA_NGDPD,-2.869,False
MEX,1999,current_account_pct_gdp,BCA_NGDPD,-2.218,False
MEX,2000,current_account_pct_gdp,BCA_NGDPD,-2.527,False
MEX,2001,current_account_pct_gdp,BCA_NGDPD,-2.197,False
MEX,2002,current_account_pct_gdp,BCA_NGDPD,-1.529,False
MEX,2003,current_account_pct_gdp,BCA_NGDPD,-0.527,False
MEX,2004,current_account_pct_gdp,BCA_NGDPD,-0.465,False
MEX,2005,current_account_pct_gdp,BCA_NGDPD,-0.624,False
MEX,2006,current_account_pct_gdp,BCA_NGDPD,-0.317,False
MEX,2007,current_account_pct_gdp,BCA_NGDPD,-0.845,False
MEX,2008,current_account_pct_gdp,BCA_NGDPD,-1.407,False
MEX,2009,current_account_pct_gdp,BCA_NGDPD,-0.751,False
MEX,2010,current_account_pct_gdp,BCA_NGDPD,-0.34,False
MEX,2011,current_account_pct_gdp,BCA_NGDPD,-0.858,False
MEX,2012,current_account_pct_gdp,BCA_NGDPD,-1.41,False
MEX,2013,current_account_pct_gdp,BCA_NGDPD,-2.394,False
MEX,2014,current_account_pct_gdp,BCA_NGDPD,-1.821,False
MEX,2015,current_account_pct_gdp,BCA_NGDPD,-2.599,False
MEX,2016,current_account_pct_gdp,BCA_NGDPD,-2.273,False
MEX,1990,exports_vol_pct,TX_RPCH,5.079,False
MEX,1991,exports_vol_pct,TX_RPCH,5.111,False
MEX,1992,exports_vol_pct,TX_RPCH,4.953,False
MEX,1993,exports_vol_pct,TX_RPCH,9.268,False
MEX,1994,exports_vol_pct,TX_RPCH,9.743,False
MEX,1995,exports_vol_pct,TX_RPCH,25.474,False
MEX,1996,exports_vol_pct,TX_RPCH,17.322,False
MEX,1997,exports_vol_pct,TX_RPCH,8.662,False
MEX,1998,exports_vol_pct,TX_RPCH,8.228,False
MEX,1999,exports_vol_pct,TX_RPCH,6.821,False
MEX,2000,exports_vol_pct,TX_RPCH,15.27,False
MEX,2001,exports_vol_pct,TX_RPCH,1.837,False
MEX,2002,exports_vol_pct,TX_RPCH,2.739,False
MEX,2003,exports_vol_pct,TX_RPCH,-1.772,False
MEX,2004,exports_vol_pct,TX_RPCH,5.762,False
MEX,2005,exports_vol_pct,TX_RPCH,6.372,False
MEX,2006,exports_vol_pct,TX_RPCH,8.698,False
MEX,2007,exports_vol_pct,TX_RPCH,2.52,False
MEX,2008,exports_vol_pct,TX_RPCH,-2.055,False
MEX,2009,exports_vol_pct,TX_RPCH,-10.104,False
MEX,2010,exports_vol_pct,TX_RPCH,23.08,False
MEX,2011,exports_vol_pct,TX_RPCH,9.287,False
MEX,2012,exports_vol_pct,TX_RPCH,7.918,False
MEX,2013,exports_vol_pct,TX_RPCH,2.702,False
MEX,2014,exports_vol_pct,TX_RPCH,7.572,False
MEX,2015,exports_vol_pct,TX_RPCH,7.029,False
MEX,2016,exports_vol_pct,TX_RPCH,3.067,False
MEX,1990,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.111,False
MEX,1991,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.492,False
MEX,1992,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.259,False
MEX,1993,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.514,False
MEX,1994,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.255,False
MEX,1995,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.278,False
MEX,1996,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.655,False
MEX,1997,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.476,False
MEX,1998,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.491,False
MEX,1999,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.489,False
MEX,2000,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.685,False
MEX,2001,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.573,False
MEX,2002,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.181,False
MEX,2003,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.244,False
MEX,2004,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.346,False
MEX,2005,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.434,False
MEX,2006,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.226,False
MEX,2007,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.458,False
MEX,2008,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.681,False
MEX,2009,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.935,False
MEX,2010,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.804,False
MEX,2011,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.204,False
