iso3,date,year,month,target,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m,macro_current_account_pct_gdp,macro_exports_vol_pct,macro_fiscal_balance_pct_gdp,macro_gdp_growth_pct,macro_gdp_usd_bn,macro_govt_gross_debt_pct_gdp,macro_gross_savings_pct_gdp,macro_imports_vol_pct,macro_inflation_avg_pct,macro_inflation_eop_pct,macro_investment_pct_gdp
STP,1997-01-31,1997,1,0,0.0581079616787889,0.0973457029216166,0.1089607423633044,0.3087653950712199,0.0466244524732358,0.0888265234245986,0.2925695299591948,0.0427951429844251,0.0668026850690592,0.6185884059082147,2.0491791051012647,4.312089984580427,0.2204911069679602,0.2204911069679602,1.8240661252359256,4.254174820438328,0.2204911069679602,0.1549421150193242,1.0,1.0,1.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-02-28,1997,2,0,0.0739759046593864,0.1175249911020451,0.089523536938582,0.386944680895058,0.0617661272721151,0.0834160231488299,0.4120150761879035,0.0481334121685002,0.0664952950131256,0.721255813953489,1.7896427532062684,3.375269222929324,0.2204911069679602,0.2204911069679602,1.5842281331565329,3.604746717963942,0.2204911069679602,0.1549421150193242,1.0,1.0,1.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-03-31,1997,3,0,0.0512428683110277,0.0611089115497343,0.011659846075309,0.1946139518828293,0.07051514405295,0.0780659262219301,0.4862303983798348,0.0472733829951855,0.066372434083528,0.7045220365683047,1.833595026824533,3.818339834586902,0.2204911069679602,0.2204911069679602,1.6387998419236152,3.782140113242761,0.2204911069679602,0.1549421150193242,0.0,1.0,1.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-04-30,1997,4,0,0.1498458750259632,0.0916882159987924,0.0516326709849921,0.2981869285262291,0.0945169594602045,0.0763213769742613,0.6990221283889237,0.0538263063279516,0.0725453631397,0.8296470141331633,1.0105701078551157,0.1428016588186602,0.2204911069679602,0.2204911069679602,1.2333364188957223,1.3419517180634963,0.2204911069679602,0.1851684909969617,1.0,2.0,2.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-05-31,1997,5,0,0.1176820346999993,0.10625692601233,0.0502845708413645,0.3510174682702154,0.1118909585571876,0.0652325952230735,0.873786491413683,0.0561837156303942,0.0742459021783589,0.8771585337118373,0.9754323471969066,0.1338849407975484,0.2204911069679602,0.2204911069679602,1.0935796163377005,0.7329624439204964,0.2204911069679602,0.1851684909969617,2.0,3.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-06-30,1997,6,0,0.0604421221643185,0.1093233439634269,0.0452841974595859,0.3628400004609124,0.0852161277565806,0.0396488797813484,0.6280676787346078,0.0587775942643778,0.0737640542251479,0.933923881653312,1.0994265270062946,-0.3517816985636061,0.1498458750259632,0.1498458750259632,0.9937942785978828,0.6411803562285963,0.2204911069679602,0.1851684909969617,2.0,2.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-07-31,1997,7,0,0.0553449032401289,0.0778230200348155,0.0346128761843015,0.2508339418843619,0.084755618016804,0.0400408124549631,0.6238162731112156,0.0656900352450199,0.068642053758415,1.0988954368754555,1.0877482630518358,-0.3956016356062501,0.1498458750259632,0.1498458750259632,1.0868088487669527,1.0672792365439827,0.2204911069679602,0.1851684909969617,1.0,2.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-08-31,1997,8,0,0.0345369697221187,0.050107998375522,0.0137236332719915,0.1577836233271445,0.078182462193926,0.0450839338609972,0.5641858995921556,0.0699742947330206,0.0644997943679173,1.208654072184662,1.013179978717349,-0.6016750041132387,0.1498458750259632,0.1498458750259632,1.286952176576319,1.5549343185169937,0.2204911069679602,0.1851684909969617,0.0,2.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-09-30,1997,9,0,0.0305621430374138,0.0401480053332204,0.0133101123694772,0.1251608617681441,0.0747356746483237,0.0482358299889186,0.5334142293706978,0.0726254093506369,0.0619078195189928,1.27900684099892,0.9130749854355736,-0.841033395445315,0.1498458750259632,0.1498458750259632,1.4391808431992987,1.9258790340878225,0.2204911069679602,0.1851684909969617,0.0,2.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-10-31,1997,10,0,0.0795610002350681,0.0482200376648668,0.0272147342980494,0.1509789658588851,0.0630215288498412,0.0322238755245847,0.4396835568912558,0.0787692441550228,0.0582256895297419,1.4460542210359182,0.9867451940807698,0.7443201068757629,0.1176820346999993,0.1176820346999993,1.5132908704779922,2.270998746629659,0.2204911069679602,0.1851684909969617,0.0,1.0,3.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-11-30,1997,11,0,0.1254755573006836,0.0785329001910551,0.0474650586648025,0.2521531186936152,0.0643204492832886,0.0349127551857728,0.449722374721478,0.0881057039202381,0.0557264584039588,1.7164702020532712,1.1743632192617015,1.351331128901999,0.1254755573006836,0.1254755573006836,1.3568678225711237,1.6535422613362076,0.2204911069679602,0.1851684909969617,1.0,1.0,4.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1997-12-31,1997,12,0,0.1052666800614725,0.103434412532408,0.0230120520783452,0.3429205892893616,0.0717912089328142,0.0385257868668797,0.511001687531002,0.0785036683446974,0.037925806690545,1.4600130099826734,0.3487077650202731,-1.6571131697016273,0.1254755573006836,0.1254755573006836,0.607390241738005,-0.6987629948037954,0.1498458750259632,0.1376607161633234,2.0,2.0,4.0,-26.16,-13.438,,2.0,0.104,,,10.351,36.8,36.901,
STP,1998-01-31,1998,1,0,-0.0110068810403156,0.0732451187739468,0.0736607038002233,0.2302586160738193,0.0607325782194068,0.0515217703913391,0.4160017896676276,0.0727440981181054,0.0457464521772692,1.299326748816899,-0.105883754760766,-1.3409439989251342,0.1254755573006836,0.1254755573006836,-0.0055935106848557,-0.3240014539740005,0.1498458750259632,0.1376607161633234,2.0,2.0,4.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-02-28,1998,2,0,-5.802975070468008e-07,0.0314197395745499,0.064189661383042,0.0931005068723442,0.0549763198828025,0.0567026696019868,0.3687292087257772,0.0665793910383643,0.0503211001151303,1.14094692864879,0.0402281775037887,-2.193199912539596,0.1254755573006836,0.1254755573006836,0.1096638486014577,-0.8905308492797208,0.1498458750259632,0.1376607161633234,1.0,2.0,4.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-03-31,1998,3,0,-0.0014523404282481,-0.0041532672553569,0.0059796252645407,-0.0124438088069682,0.0496405726385255,0.060816583563192,0.3262095422333038,0.0621881236434246,0.0539495160393993,1.0336285831877472,0.2083984479900632,-2.675056393116517,0.1254755573006836,0.1254755573006836,0.1664730039152364,-1.2477459705596528,0.1498458750259632,0.1376607161633234,0.0,2.0,4.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-04-30,1998,4,0,0.0004557605033037,-0.0003323867408171,0.0009963854315042,-0.0009978215631589,0.0364563660165648,0.0616023670214179,0.229031037498439,0.049738947433203,0.0488813707881387,0.7694157755955027,0.994197488132786,-1.593267234853281,0.1254755573006836,0.1254755573006836,0.3134386863137559,-1.3501188982789374,0.1254755573006836,0.1215787960003414,0.0,2.0,3.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-05-31,1998,5,0,0.0027246041249826,0.0005760080666793,0.0020910669663031,0.001724645191391,0.0159978738206146,0.0439917584077944,0.0949857174052288,0.0401591615519516,0.0455033368510633,0.5874252945228096,2.3827055275400597,5.7646113626761775,0.1052666800614725,0.1052666800614725,0.6751957738003087,-0.7071852897478087,0.1254755573006836,0.115371118681078,0.0,1.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-06-30,1998,6,0,-3.721994525618389e-05,0.0010477148943433,0.0014729988287643,0.0031442680307616,-0.0015527761805067,0.0048254867255034,-0.0093386674464193,0.0351192163761537,0.0463932090800136,0.4968909452601715,-2.0062435649679147,4.531193852269366,0.0027246041249826,0.0027246041249826,0.949777267957635,-0.3989411848805162,0.1254755573006836,0.115371118681078,0.0,0.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-07-31,1998,7,0,0.0,0.0008957947265754,0.001583904729729,0.0026872827701101,0.0002817039928791,0.0013613023776706,0.0016867797782567,0.030507141106143,0.046947411997953,0.4183902728524147,1.1050722895587566,2.8572840212023807,0.0027246041249826,0.0027246041249826,1.2170508550265022,0.0666328934667779,0.1254755573006836,0.115371118681078,0.0,0.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-08-31,1998,8,0,-0.0070239692334564,-0.0023537297262375,0.0040445888693626,-0.0070609277469622,-0.000888860829779,0.0032965911382028,-0.0053484601506567,0.0270437295265117,0.0481409450692546,0.3614086150958675,-1.50871223215442,3.1843309058396008,0.0027246041249826,0.0027246041249826,1.33648280611165,0.2347728765250032,0.1254755573006836,0.115371118681078,0.0,0.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-09-30,1998,9,0,0.0024720889071045,-0.0015172934421173,0.0049265012528514,-0.0045692442027777,-0.0002347892738869,0.0035425748245306,-0.0014393431004875,0.0247028916823193,0.048634713137011,0.3243006716788894,-1.8005322043045742,3.7731412462795464,0.0027246041249826,0.0027246041249826,1.4554960745344443,0.4549846132824849,0.1254755573006836,0.115371118681078,0.0,0.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-10-31,1998,10,0,9.442617837041034e-05,-0.0014858180493271,0.0049413215759153,-0.0044752494806754,-0.0002950116613758,0.003531542024116,-0.0017999929713865,0.0180806771775944,0.0458144561764949,0.2268187902693257,-1.7427136962425036,3.614536008847473,0.0027246041249826,0.0027246041249826,2.061296966863682,2.8590177926651203,0.1254755573006836,0.115371118681078,0.0,0.0,2.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-11-30,1998,11,0,0.0016376812458656,0.0014013987771134,0.0012063134197557,0.0042086332771551,-0.000476165474562,0.0033698447291462,-0.0028820113252905,0.0077608541730263,0.030965281465536,0.0918299561666355,-1.9228731712004308,4.24750855899152,0.0024720889071045,0.0024720889071045,3.356924359692363,11.492941924522674,0.1052666800614725,0.0539956420932275,0.0,0.0,1.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1998-12-31,1998,12,0,0.0,0.0005773691414119,0.0009194701707661,0.0017322620642175,-0.0004699621503526,0.0033708484684676,-0.0028448972669549,-0.0010113691654297,0.0040085949289506,-0.0121569971638788,-1.9292540537393488,4.2681539463516005,0.0024720889071045,0.0024720889071045,-1.8537568804132944,3.100997814911357,0.0027246041249826,0.0025983465160435,0.0,0.0,0.0,-17.559,10.175,,1.5,0.136,,,-6.388,42.047,51.716,
STP,1999-01-31,1999,1,0,0.0,0.0005458937486218,0.0009455157081474,0.0016376812458656,-0.0004699621503526,0.0033708484684676,-0.0028448972669549,-9.41290787367434e-05,0.0024821878871207,-0.0011629162038793,-1.9292540537393488,4.2681539463516005,0.0024720889071045,0.0024720889071045,-2.073117733243236,6.033481194695554,0.0027246041249826,0.0025983465160435,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-02-28,1999,2,0,0.0036310820624547,0.0012103606874848,0.0020964062062078,0.0036310820624547,0.0013058797322991,0.0015332948459964,0.00785499723241,0.00020850945126,0.0027059394182996,0.0024645249420722,0.6626345144507945,-1.302789147090464,0.0036310820624547,0.0036310820624547,-1.7200320651910646,4.641617899754383,0.0036310820624547,0.0031778430937186,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-03-31,1999,3,0,0.0028943560057885,0.0021751460227477,0.0019194104526779,0.0065359477124182,0.0013762575820798,0.0016055192434472,0.0082795317509118,0.0005707341540964,0.0027539072747751,0.006828271563523,0.5553343420997596,-1.926394321531982,0.0036310820624547,0.0036310820624547,-1.98307031092724,5.5011019391673806,0.0036310820624547,0.0032627190341216,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-04-30,1999,4,0,0.0245310245310246,0.0103521541997559,0.0122847858843302,0.0312273057371097,0.0054490239741888,0.0094642912509035,0.0329161273559399,0.0025770061564065,0.0074419256177292,0.0310568855866673,2.3167022350426567,5.49445946136264,0.0245310245310246,0.0245310245310246,2.5442339422942655,8.34894336927221,0.0245310245310246,0.0140810532967396,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-05-31,1999,5,0,0.0,0.009141793512271,0.0134058064913486,0.0274963820549927,0.0051760770998779,0.0096185505489237,0.0312273057371097,0.0023499558126579,0.0074784865943744,0.0282552969630265,2.298875626796419,5.405769210268329,0.0245310245310246,0.0245310245310246,2.6119709529326416,8.55938976795124,0.0245310245310246,0.0140810532967396,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-06-30,1999,6,0,0.0140845070422535,0.0128718438577593,0.0123103901292649,0.038961038961039,0.0075234949402535,0.0098192535368169,0.0457516339869281,0.0035267663949504,0.0081496673990488,0.0427765780214852,1.328360943464446,0.7240100742833855,0.0245310245310246,0.0245310245310246,1.8229428875107363,3.8335043537742046,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-07-31,1999,7,0,0.0,0.0046948356807511,0.0081316939322482,0.0140845070422535,0.0075234949402535,0.0098192535368169,0.0457516339869281,0.0035267663949504,0.0081496673990488,0.0427765780214852,1.3283609434644463,0.724010074283387,0.0245310245310246,0.0245310245310246,1.8229428875107363,3.8335043537742046,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-08-31,1999,8,0,0.0,0.0046948356807511,0.0081316939322482,0.0140845070422535,0.006918314596511,0.0102112030507233,0.0419681620839362,0.0041120971644051,0.0075534253485318,0.0501528191133648,1.3448914785536483,0.5749510395586703,0.0245310245310246,0.0245310245310246,2.2962286975809034,4.944343980055575,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-09-30,1999,9,0,0.0,0.0,0.0,0.0,0.0064359219288796,0.010503503765099,0.038961038961039,0.0039060897554797,0.0076354854988188,0.0475631498710773,1.3736930122546576,0.507552412922309,0.0245310245310246,0.0245310245310246,2.30418303660086,4.929119735097177,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-10-31,1999,10,0,0.0138888888888888,0.0046296296296295,0.0080187537387447,0.0138888888888888,0.0046622326551903,0.0072229646711649,0.028169014084507,0.0050556283146896,0.0080372839111514,0.0620123562955436,0.9685654072206822,-1.8730747351378043,0.0140845070422535,0.0140845070422535,1.677547524043383,2.0341333300476396,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-11-30,1999,11,0,0.0,0.0046296296296295,0.0080187537387447,0.0138888888888888,0.0046622326551903,0.0072229646711649,0.028169014084507,0.0049191548775341,0.0081141334318886,0.0602759622367465,0.9685654072206822,-1.8730747351378043,0.0140845070422535,0.0140845070422535,1.6726553792228949,1.9859059733383604,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,1999-12-31,1999,12,0,0.0,0.0046296296296295,0.0080187537387447,0.0138888888888888,0.0023148148148147,0.0056701151453321,0.0138888888888888,0.0049191548775341,0.0081141334318886,0.0602759622367465,2.4494897428042006,6.000000004701048,0.0138888888888888,0.0138888888888888,1.6726553792228949,1.9859059733383604,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-14.668,11.358,,0.996,0.093,,,-1.554,69.049,80.473,
STP,2000-01-31,2000,1,0,0.0068493150684931,0.002283105022831,0.003954453898559,0.0068493150684931,0.0034563673262303,0.0057988878401368,0.0208333333333332,0.0054899311332419,0.0079763786616829,0.0675381263616559,1.552838563588636,1.518344325215811,0.0138888888888888,0.0138888888888888,1.529867198852585,1.704541229914084,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-17.135,-1.948,,2.5,0.073,,,-24.945,42.105,20.846,
STP,2000-02-29,2000,2,0,0.0,0.002283105022831,0.003954453898559,0.0068493150684931,0.0034563673262303,0.0057988878401368,0.0208333333333332,0.0051873409613707,0.0081208714060772,0.0636758321273516,1.552838563588636,1.518344325215811,0.0138888888888888,0.0138888888888888,1.5514608017581228,1.6589828371188429,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-17.135,-1.948,,2.5,0.073,,,-24.945,42.105,20.846,
STP,2000-03-31,2000,3,0,0.0136054421768707,0.0068182524151212,0.0068027742777023,0.0205479452054795,0.0057239410223754,0.006757831062372,0.0347222222222221,0.0060799314756275,0.0084287393130918,0.0750360750360752,0.459525790694422,-2.381792246178277,0.0138888888888888,0.0138888888888888,1.1156745867743432,0.2281962276479074,0.0245310245310246,0.019307765786639,0.0,0.0,0.0,-17.135,-1.948,,2.5,0.073,,,-24.945,42.105,20.846,
STP,2000-04-30,2000,4,0,0.0033557046979864,0.0056537156249523,0.0070878526277275,0.0170068027210883,0.0039684103238916,0.0054551305165535,0.023972602739726,0.004315321489541,0.0061132680313158,0.0528169014084505,1.351283576103837,1.21057963032841,0.0136054421768707,0.0136054421768707,0.9857651406630236,-0.9389689473764202,0.0140845070422535,0.0139866979655711,0.0,0.0,0.0,-17.135,-1.948,,2.5,0.073,,,-24.945,42.105,20.846,
STP,2000-05-31,2000,5,0,0.0334448160535116,0.0168019876427895,0.0152971266167232,0.0510204081632652,0.0095425463328102,0.0127708770687531,0.0582191780821916,0.0071023894940003,0.010214895467388,0.0880281690140842,1.689298997876204,2.8231044493487945,0.0334448160535116,0.0334448160535116,1.7404917061783998,3.250564119624448,0.0334448160535116,0.0237646615478825,0.0,0.0,0.0,-17.135,-1.948,,2.5,0.073,,,-24.945,42.105,20.846,
