iso3,date,year,month,exchange_rate,depreciation,is_structural_break
PER,2017-05-31,2017,5,3.271,0.008323057953144142,False
PER,2017-06-30,2017,6,3.253,-0.005502904310608292,False
PER,2017-07-31,2017,7,3.2405,-0.0038426068244697964,False
PER,2017-08-31,2017,8,3.2405,0.0,False
PER,2017-09-30,2017,9,3.265,0.00756056164172203,False
PER,2017-10-31,2017,10,3.248,-0.005206738131699806,False
PER,2017-11-30,2017,11,3.233,-0.004618226600985209,False
PER,2017-12-31,2017,12,3.2415,0.0026291370244353462,False
PER,2018-01-31,2018,1,3.2155,-0.008020977942310603,False
PER,2018-02-28,2018,2,3.26,0.013839216296065882,False
PER,2018-03-31,2018,3,3.2265,-0.010276073619631787,False
PER,2018-04-30,2018,4,3.249,0.0069735006973501434,False
PER,2018-05-31,2018,5,3.2725,0.007232994767620848,False
PER,2018-06-30,2018,6,3.2715,-0.0003055767761649397,False
PER,2018-07-31,2018,7,3.2725,0.00030567018187377393,False
PER,2018-08-31,2018,8,3.2955,0.007028265851795279,False
PER,2018-09-30,2018,9,3.3,0.001365498406918464,False
PER,2018-10-31,2018,10,3.3655,0.019848484848484782,False
PER,2018-11-30,2018,11,3.38,0.004308423711187004,False
PER,2018-12-31,2018,12,3.374,-0.0017751479289940253,False
PER,2019-01-31,2019,1,3.334,-0.011855364552459946,False
PER,2019-02-28,2019,2,3.3025,-0.009448110377924368,False
PER,2019-03-31,2019,3,3.3185,0.00484481453444352,False
PER,2019-04-30,2019,4,3.309,-0.0028627391893927268,False
PER,2019-05-31,2019,5,3.3685,0.017981263221517052,False
PER,2019-06-30,2019,6,3.2875,-0.02404631141457625,False
PER,2019-07-31,2019,7,3.309,0.0065399239543726395,False
PER,2019-08-31,2019,8,3.395,0.025989724992444785,False
PER,2019-09-30,2019,9,3.383,-0.003534609720176718,False
PER,2019-10-31,2019,10,3.338,-0.013301803133313639,False
PER,2019-11-30,2019,11,3.396,0.017375674056321122,False
PER,2019-12-31,2019,12,3.314,-0.02414605418138982,False
PER,2020-01-31,2020,1,3.374,0.01810500905250456,False
PER,2020-02-29,2020,2,3.449,0.0222288085358624,False
PER,2020-03-31,2020,3,3.437,-0.0034792693534357877,False
PER,2020-04-30,2020,4,3.379,-0.01687518184463188,False
PER,2020-05-31,2020,5,3.432,0.015685113939035267,False
PER,2020-06-30,2020,6,3.538,0.030885780885780756,False
PER,2020-07-31,2020,7,3.526,-0.0033917467495759857,False
PER,2020-08-31,2020,8,3.544,0.005104934770278069,False
PER,2020-09-30,2020,9,3.597,0.014954853273137614,False
PER,2020-10-31,2020,10,3.613,0.0044481512371421505,False
PER,2020-11-30,2020,11,3.607,-0.0016606698034873357,False
PER,2020-12-31,2020,12,3.621,0.0038813418353200735,False
PER,2021-01-31,2021,1,3.639,0.004971002485501197,False
PER,2021-02-28,2021,2,3.649,0.002748007694421517,False
PER,2021-03-31,2021,3,3.757,0.029597149904083242,False
PER,2021-04-30,2021,4,3.787,0.007985094490284839,False
PER,2021-05-31,2021,5,3.881,0.024821758648006398,False
PER,2021-06-30,2021,6,3.858,-0.0059263076526667735,False
PER,2021-07-31,2021,7,4.04,0.047174701918092365,False
PER,2021-08-31,2021,8,4.084,0.0108910891089109,False
PER,2021-09-30,2021,9,4.134,0.012242899118511508,False
PER,2021-10-31,2021,10,3.989,-0.03507498790517671,False
PER,2021-11-30,2021,11,4.062,0.018300325896214664,False
PER,2021-12-31,2021,12,3.987,-0.01846381093057614,False
PER,2022-01-31,2022,1,3.843,-0.036117381489842004,False
PER,2022-02-28,2022,2,3.756,-0.022638563622170205,False
PER,2022-03-31,2022,3,3.698,-0.01544195953141636,False
PER,2022-04-30,2022,4,3.834,0.03677663601947012,False
PER,2022-05-31,2022,5,3.701,-0.03468961919666147,False
PER,2022-06-30,2022,6,3.825,0.03350445825452586,False
PER,2022-07-31,2022,7,3.92,0.024836601307189454,False
PER,2022-08-31,2022,8,3.844,-0.019387755102040827,False
PER,2022-09-30,2022,9,3.981,0.03563995837669087,False
PER,2022-10-31,2022,10,3.988,0.0017583521728208318,False
PER,2022-11-30,2022,11,3.852,-0.034102306920762326,False
PER,2022-12-31,2022,12,3.814,-0.009865005192107978,False
PER,2023-01-31,2023,1,3.848,0.008914525432616616,False
PER,2023-02-28,2023,2,3.806,-0.010914760914760846,False
PER,2023-03-31,2023,3,3.762,-0.011560693641618491,False
PER,2023-04-30,2023,4,3.715,-0.012493354598617779,False
PER,2023-05-31,2023,5,3.679,-0.009690444145356691,False
PER,2023-06-30,2023,6,3.628,-0.013862462625713445,False
PER,2023-07-31,2023,7,3.608,-0.005512679162072764,False
PER,2023-08-31,2023,8,3.695,0.024113082039911138,False
PER,2023-09-30,2023,9,3.793,0.02652232746955363,False
PER,2023-10-31,2023,10,3.838,0.011863959926179835,False
PER,2023-11-30,2023,11,3.736,-0.026576341844710805,False
PER,2023-12-31,2023,12,3.709,-0.007226980728051391,False
PHL,1990-01-31,1990,1,22.543,,False
PHL,1990-02-28,1990,2,22.761,0.009670407665350655,False
PHL,1990-03-31,1990,3,22.75,-0.0004832828083124463,False
PHL,1990-04-30,1990,4,22.805,0.002417582417582498,False
PHL,1990-05-31,1990,5,22.977,0.0075422056566543105,False
PHL,1990-06-30,1990,6,23.27,0.012751882317099783,False
PHL,1990-07-31,1990,7,23.86,0.02535453373442209,False
PHL,1990-08-31,1990,8,25.0,0.047778709136630404,False
PHL,1990-09-30,1990,9,25.75,0.030000000000000027,False
PHL,1990-10-31,1990,10,25.75,0.0,False
PHL,1990-11-30,1990,11,28.0,0.08737864077669899,False
PHL,1990-12-31,1990,12,28.0,0.0,False
PHL,1991-01-31,1991,1,28.0,0.0,False
PHL,1991-02-28,1991,2,28.0,0.0,False
PHL,1991-03-31,1991,3,28.0,0.0,False
PHL,1991-04-30,1991,4,27.842,-0.005642857142857172,False
PHL,1991-05-31,1991,5,27.806,-0.001293010559586194,False
PHL,1991-06-30,1991,6,27.75,-0.002013953822915915,False
PHL,1991-07-31,1991,7,27.75,0.0,False
PHL,1991-08-31,1991,8,27.0,-0.027027027027026973,False
PHL,1991-09-30,1991,9,27.0,0.0,False
PHL,1991-10-31,1991,10,27.0,0.0,False
PHL,1991-11-30,1991,11,26.7,-0.011111111111111183,False
PHL,1991-12-31,1991,12,26.65,-0.0018726591760299671,False
PHL,1992-01-31,1992,1,26.527,-0.004615384615384577,False
PHL,1992-02-29,1992,2,26.045,-0.018170166245711883,False
PHL,1992-03-31,1992,3,25.383,-0.02541754655404116,False
PHL,1992-04-30,1992,4,25.804,0.016585903951463532,False
PHL,1992-05-31,1992,5,26.25,0.017284141993489488,False
PHL,1992-06-30,1992,6,25.584,-0.0253714285714286,False
PHL,1992-07-31,1992,7,24.91,-0.026344590368980625,False
PHL,1992-08-31,1992,8,23.294,-0.06487354476114005,False
PHL,1992-09-30,1992,9,25.12,0.07838928479436769,False
PHL,1992-10-31,1992,10,24.636,-0.019267515923566902,False
PHL,1992-11-30,1992,11,25.492,0.034745900308491784,False
PHL,1992-12-31,1992,12,25.096,-0.015534285265965786,False
PHL,1993-01-31,1993,1,25.348,0.010041440867070373,False
PHL,1993-02-28,1993,2,25.28,-0.0026826574088684163,False
PHL,1993-03-31,1993,3,25.513,0.009216772151898756,False
PHL,1993-04-30,1993,4,26.385,0.03417865401951947,False
PHL,1993-05-31,1993,5,27.094,0.02687132840629136,False
PHL,1993-06-30,1993,6,27.272,0.006569720233261966,False
PHL,1993-07-31,1993,7,27.695,0.015510413611029783,False
PHL,1993-08-31,1993,8,28.043,0.012565445026178068,False
PHL,1993-09-30,1993,9,29.813,0.06311735548978348,False
PHL,1993-10-31,1993,10,28.831,-0.03293865092409354,False
PHL,1993-11-30,1993,11,27.958,-0.030279907044500787,False
PHL,1993-12-31,1993,12,27.699,-0.009263895843765524,False
PHL,1994-01-31,1994,1,27.676,-0.0008303548864581067,False
PHL,1994-02-28,1994,2,27.701,0.0009033097268391632,False
PHL,1994-03-31,1994,3,27.565,-0.004909570051622625,False
PHL,1994-04-30,1994,4,27.277,-0.010448031924542023,False
PHL,1994-05-31,1994,5,26.874,-0.01477435201818389,False
PHL,1994-06-30,1994,6,26.91,0.0013395847287340779,False
PHL,1994-07-31,1994,7,26.229,-0.02530657748049059,False
PHL,1994-08-31,1994,8,26.484,0.009722063364977718,False
PHL,1994-09-30,1994,9,26.0,-0.018275185017369022,False
PHL,1994-10-31,1994,10,24.928,-0.04123076923076918,False
PHL,1994-11-30,1994,11,23.879,-0.04208119383825415,False
PHL,1994-12-31,1994,12,24.418,0.022572134511495312,False
PHL,1995-01-31,1995,1,24.573,0.006347776230649638,False
PHL,1995-02-28,1995,2,25.732,0.047165588247263246,False
PHL,1995-03-31,1995,3,25.987,0.009909839888077032,False
PHL,1995-04-30,1995,4,26.021,0.0013083464809329204,False
PHL,1995-05-31,1995,5,25.797,-0.008608431651358495,False
PHL,1995-06-30,1995,6,25.575,-0.008605651819979077,False
PHL,1995-07-31,1995,7,25.585,0.0003910068426198343,False
PHL,1995-08-31,1995,8,25.906,0.01254641391440292,False
PHL,1995-09-30,1995,9,26.065,0.006137574307110372,False
PHL,1995-10-31,1995,10,25.992,-0.002800690581239218,False
PHL,1995-11-30,1995,11,26.183,0.00734841489689142,False
PHL,1995-12-31,1995,12,26.214,0.0011839743344919107,False
PHL,1996-01-31,1996,1,26.185,-0.0011062790875104866,False
PHL,1996-02-29,1996,2,26.177,-0.0003055184265801092,False
PHL,1996-03-31,1996,3,26.197,0.0007640294915383095,False
PHL,1996-04-30,1996,4,26.173,-0.0009161354353551809,False
PHL,1996-05-31,1996,5,26.222,0.0018721583311047674,False
PHL,1996-06-30,1996,6,26.203,-0.0007245824117154687,False
PHL,1996-07-31,1996,7,26.228,0.0009540892264245926,False
PHL,1996-08-31,1996,8,26.202,-0.000991307000152486,False
PHL,1996-09-30,1996,9,26.257,0.002099076406381073,False
PHL,1996-10-31,1996,10,26.285,0.0010663822980538917,False
PHL,1996-11-30,1996,11,26.287,7.608902415823238e-05,False
PHL,1996-12-31,1996,12,26.288,3.80416175296272e-05,False
PHL,1997-01-31,1997,1,26.344,0.002130249543518037,False
PHL,1997-02-28,1997,2,26.333,-0.000417552383844666,False
PHL,1997-03-31,1997,3,26.367,0.0012911555842480826,False
PHL,1997-04-30,1997,4,26.369,7.585239124652254e-05,False
PHL,1997-05-31,1997,5,26.374,0.00018961659524441288,False
PHL,1997-06-30,1997,6,26.384,0.00037916129521509134,False
PHL,1997-07-31,1997,7,28.968,0.09793814432989678,False
PHL,1997-08-31,1997,8,30.165,0.041321458160729074,False
PHL,1997-09-30,1997,9,33.873,0.12292391844853312,False
PHL,1997-10-31,1997,10,34.938,0.031440970684616154,False
PHL,1997-11-30,1997,11,34.655,-0.008100062968687372,False
PHL,1997-12-31,1997,12,39.975,0.1535132015582168,False
PHL,1998-01-31,1998,1,42.41,0.06091307066916807,False
PHL,1998-02-28,1998,2,40.364,-0.048243338835180394,False
PHL,1998-03-31,1998,3,37.081,-0.08133485283916342,False
PHL,1998-04-30,1998,4,39.979,0.07815323211348124,False
PHL,1998-05-31,1998,5,38.898,-0.0270391955776782,False
PHL,1998-06-30,1998,6,42.091,0.0820864825955061,False
PHL,1998-07-31,1998,7,42.016,-0.0017818536029080567,False
PHL,1998-08-31,1998,8,43.874,0.04422124904798186,False
PHL,1998-09-30,1998,9,43.809,-0.0014815152482109406,False
PHL,1998-10-31,1998,10,40.831,-0.06797689972380094,False
PHL,1998-11-30,1998,11,39.462,-0.03352844652347475,False
PHL,1998-12-31,1998,12,39.059,-0.010212356190765992,False
PHL,1999-01-31,1999,1,38.717,-0.0087559845362144,False
PHL,1999-02-28,1999,2,39.098,0.00984063847922112,False
PHL,1999-03-31,1999,3,38.766,-0.008491482940303885,False
PHL,1999-04-30,1999,4,38.018,-0.01929525873187843,False
PHL,1999-05-31,1999,5,38.095,0.0020253564101215815,False
PHL,1999-06-30,1999,6,38.019,-0.001995012468827939,False
PHL,1999-07-31,1999,7,38.245,0.005944396222941073,False
PHL,1999-08-31,1999,8,39.671,0.03728591972806905,False
PHL,1999-09-30,1999,9,41.112,0.03632376295026596,False
PHL,1999-10-31,1999,10,40.158,-0.023204903677758293,False
PHL,1999-11-30,1999,11,40.787,0.015663130633995603,False
PHL,1999-12-31,1999,12,40.313,-0.011621349939931802,False
PHL,2000-01-31,2000,1,40.39,0.0019100538287897262,False
PHL,2000-02-29,2000,2,40.845,0.011265164644713943,False
PHL,2000-03-31,2000,3,41.063,0.005337250581466613,False
PHL,2000-04-30,2000,4,41.278,0.005235857097630303,False
PHL,2000-05-31,2000,5,42.829,0.03757449488831832,False
PHL,2000-06-30,2000,6,43.154,0.0075883163277219445,False
PHL,2000-07-31,2000,7,44.941,0.0414098345460443,False
PHL,2000-08-31,2000,8,45.077,0.0030261898934156317,False
PHL,2000-09-30,2000,9,46.283,0.02675422055593768,False
PHL,2000-10-31,2000,10,51.427,0.11114232007432534,False
PHL,2000-11-30,2000,11,49.393,-0.03955120850914884,False
PHL,2000-12-31,2000,12,49.998,0.01224869920838989,False
PHL,2001-01-31,2001,1,49.412,-0.011720468818752772,False
PHL,2001-02-28,2001,2,48.263,-0.023253460697806205,False
PHL,2001-03-31,2001,3,49.378,0.023102583759815998,False
PHL,2001-04-30,2001,4,51.218,0.03726355866985309,False
PHL,2001-05-31,2001,5,50.584,-0.012378460697411109,False
PHL,2001-06-30,2001,6,52.366,0.03522853076071475,False
PHL,2001-07-31,2001,7,53.562,0.022839246839552407,False
PHL,2001-08-31,2001,8,51.21,-0.043911728464209654,False
PHL,2001-09-30,2001,9,51.355,0.002831478226908768,False
PHL,2001-10-31,2001,10,51.935,0.011293934378346915,False
PHL,2001-11-30,2001,11,52.024,0.0017136805622413043,False
PHL,2001-12-31,2001,12,51.404,-0.011917576503152394,False
PHL,2002-01-31,2002,1,51.201,-0.0039491090187534494,False
PHL,2002-02-28,2002,2,51.354,0.002988222886271652,False
PHL,2002-03-31,2002,3,51.148,-0.004011372045020778,False
PHL,2002-04-30,2002,4,50.744,-0.007898647063423803,False
PHL,2002-05-31,2002,5,49.966,-0.015331861895002352,False
PHL,2002-06-30,2002,6,50.418,0.009046151382940293,False
PHL,2002-07-31,2002,7,51.287,0.0172359078107025,False
PHL,2002-08-31,2002,8,51.809,0.01017801782128025,False
PHL,2002-09-30,2002,9,52.447,0.012314462738134413,False
PHL,2002-10-31,2002,10,53.017,0.01086811447747249,False
PHL,2002-11-30,2002,11,53.589,0.0107889922100457,False
PHL,2002-12-31,2002,12,53.096,-0.009199649181735103,False
PHL,2003-01-31,2003,1,53.799,0.013240168750941805,False
PHL,2003-02-28,2003,2,54.345,0.010148887525790462,False
PHL,2003-03-31,2003,3,53.532,-0.014959977918851841,False
PHL,2003-04-30,2003,4,52.817,-0.013356497048494287,False
PHL,2003-05-31,2003,5,52.282,-0.010129314425279756,False
PHL,2003-06-30,2003,6,53.706,0.02723690753987995,False
PHL,2003-07-31,2003,7,54.689,0.018303355304807534,False
PHL,2003-08-31,2003,8,55.113,0.007752930205342956,False
PHL,2003-09-30,2003,9,54.942,-0.0031027162375483197,False
PHL,2003-10-31,2003,10,55.245,0.005514906628808491,False
PHL,2003-11-30,2003,11,55.767,0.009448818897637823,False
PHL,2003-12-31,2003,12,55.569,-0.0035504868470600526,False
PHL,2004-01-31,2004,1,56.085,0.009285752847810747,False
PHL,2004-02-29,2004,2,56.275,0.0033877150753320873,False
PHL,2004-03-31,2004,3,56.357,0.001457130164371323,False
PHL,2004-04-30,2004,4,55.858,-0.008854268325141579,False
PHL,2004-05-31,2004,5,55.837,-0.0003759533101792556,False
PHL,2004-06-30,2004,6,56.181,0.006160789440693426,False
PHL,2004-07-31,2004,7,56.009,-0.0030615332585749444,False
PHL,2004-08-31,2004,8,56.216,0.0036958345980111496,False
PHL,2004-09-30,2004,9,56.336,0.0021346235947061754,False
PHL,2004-10-31,2004,10,56.351,0.00026625958534509664,False
PHL,2004-11-30,2004,11,56.231,-0.0021295096803960467,False
PHL,2004-12-31,2004,12,56.267,0.0006402162508225562,False
PHL,2005-01-31,2005,1,55.112,-0.020527129578616243,False
PHL,2005-02-28,2005,2,54.717,-0.007167223109304732,False
PHL,2005-03-31,2005,3,54.793,0.0013889650382878926,False
PHL,2005-04-30,2005,4,54.354,-0.008011972332232276,False
PHL,2005-05-31,2005,5,54.367,0.00023917282996643863,False
PHL,2005-06-30,2005,6,55.919,0.02854672871410968,False
PHL,2005-07-31,2005,7,56.105,0.0033262397396234267,False
PHL,2005-08-31,2005,8,56.16,0.0009803047856697944,False
PHL,2005-09-30,2005,9,56.055,-0.001869658119658113,False
PHL,2005-10-31,2005,10,55.06,-0.017750423691017758,False
PHL,2005-11-30,2005,11,53.999,-0.019269887395568452,False
PHL,2005-12-31,2005,12,53.067,-0.01725957888109042,False
PHL,2006-01-31,2006,1,52.336,-0.013775039101513231,False
PHL,2006-02-28,2006,2,52.088,-0.00473861204524606,False
PHL,2006-03-31,2006,3,51.284,-0.015435416986638084,False
PHL,2006-04-30,2006,4,51.826,0.010568598393261075,False
PHL,2006-05-31,2006,5,52.654,0.015976536873383962,False
PHL,2006-06-30,2006,6,53.587,0.01771945151365517,False
PHL,2006-07-31,2006,7,51.624,-0.03663201895982238,False
PHL,2006-08-31,2006,8,50.937,-0.013307763830776476,False
PHL,2006-09-30,2006,9,50.387,-0.010797652001491964,False
PHL,2006-10-31,2006,10,49.805,-0.011550598368626819,False
PHL,2006-11-30,2006,11,49.763,-0.0008432888264230387,False
PHL,2006-12-31,2006,12,49.132,-0.012680103691497746,False
PHL,2007-01-31,2007,1,49.027,-0.002137100056989305,False
PHL,2007-02-28,2007,2,48.287,-0.015093723866441033,False
PHL,2007-03-31,2007,3,48.262,-0.0005177376933750422,False
PHL,2007-04-30,2007,4,47.51,-0.015581617007169202,False
PHL,2007-05-31,2007,5,46.269,-0.02612081667017474,False
PHL,2007-06-30,2007,6,46.329,0.0012967645723920285,False
PHL,2007-07-31,2007,7,45.611,-0.015497852317123306,False
PHL,2007-08-31,2007,8,46.695,0.02376619675078384,False
PHL,2007-09-30,2007,9,45.063,-0.03495020880179889,False
PHL,2007-10-31,2007,10,43.947,-0.024765328540043985,False
PHL,2007-11-30,2007,11,42.798,-0.02614512936036595,False
PHL,2007-12-31,2007,12,41.401,-0.032641712229543374,False
PHL,2008-01-31,2008,1,40.65,-0.0181396584623561,False
PHL,2008-02-29,2008,2,40.36,-0.0071340713407134215,False
PHL,2008-03-31,2008,3,41.868,0.03736372646184338,False
PHL,2008-04-30,2008,4,42.192,0.007738607050730817,False
PHL,2008-05-31,2008,5,43.882,0.040054986727341646,False
PHL,2008-06-30,2008,6,44.756,0.019917050271181846,False
PHL,2008-07-31,2008,7,44.14,-0.01376351774063811,False
PHL,2008-08-31,2008,8,45.685,0.03500226551880381,False
PHL,2008-09-30,2008,9,45.685,0.0,False
PHL,2008-10-31,2008,10,48.746,0.06700229834737881,False
PHL,2008-11-30,2008,11,48.88,0.0027489435030567666,False
PHL,2008-12-31,2008,12,47.485,-0.028539279869067125,False
PHL,2009-01-31,2009,1,47.076,-0.008613246288301513,False
PHL,2009-02-28,2009,2,47.485,0.00868807885121936,False
PHL,2009-03-31,2009,3,48.419,0.019669369274507797,False
PHL,2009-04-30,2009,4,48.704,0.005886119085483088,False
PHL,2009-05-31,2009,5,47.548,-0.023735216819973703,False
PHL,2009-06-30,2009,6,48.308,0.015983847901068327,False
PHL,2009-07-31,2009,7,48.121,-0.0038709944522645756,False
PHL,2009-08-31,2009,8,48.906,0.016313044201076377,False
PHL,2009-09-30,2009,9,47.393,-0.030936899357951964,False
PHL,2009-10-31,2009,10,47.732,0.007152955077754042,False
PHL,2009-11-30,2009,11,46.752,-0.02053129975697643,False
PHL,2009-12-31,2009,12,46.356,-0.008470225872689974,False
PHL,2010-01-31,2010,1,46.743,0.008348433859694637,False
PHL,2010-02-28,2010,2,46.258,-0.010375885159275122,False
PHL,2010-03-31,2010,3,45.632,-0.01353279432746779,False
PHL,2010-04-30,2010,4,44.644,-0.021651472650771386,False
PHL,2010-05-31,2010,5,46.212,0.035122300869097955,False
PHL,2010-06-30,2010,6,46.31,0.00212066130009525,False
PHL,2010-07-31,2010,7,45.813,-0.010732023321096906,False
PHL,2010-08-31,2010,8,45.179,-0.013838866697225671,False
PHL,2010-09-30,2010,9,43.896,-0.02839814958277076,False
PHL,2010-10-31,2010,10,43.182,-0.016265718972115928,False
PHL,2010-11-30,2010,11,44.255,0.024848316428141448,False
PHL,2010-12-31,2010,12,43.885,-0.008360637216133893,False
PHL,2011-01-31,2011,1,44.088,0.004625726330181212,False
PHL,2011-02-28,2011,2,43.837,-0.005693159136272885,False
PHL,2011-03-31,2011,3,43.432,-0.009238770901293436,False
PHL,2011-04-30,2011,4,43.018,-0.009532142199300098,False
PHL,2011-05-31,2011,5,43.291,0.006346180668557189,False
PHL,2011-06-30,2011,6,43.494,0.004689196368760307,False
PHL,2011-07-31,2011,7,42.227,-0.02913045477537135,False
PHL,2011-08-31,2011,8,42.507,0.006630828616761786,False
PHL,2011-09-30,2011,9,43.636,0.026560331239560586,False
PHL,2011-10-31,2011,10,43.028,-0.013933449445412083,False
PHL,2011-11-30,2011,11,43.81,0.018174212140931623,False
PHL,2011-12-31,2011,12,43.928,0.0026934489842500575,False
PHL,2012-01-31,2012,1,42.946,-0.02235476233837186,False
PHL,2012-02-29,2012,2,42.864,-0.0019093745634052306,False
PHL,2012-03-31,2012,3,43.0,0.003172825681224456,False
PHL,2012-04-30,2012,4,42.436,-0.013116279069767423,False
PHL,2012-05-31,2012,5,43.451,0.023918371194268984,False
PHL,2012-06-30,2012,6,42.283,-0.026880854295643353,False
PHL,2012-07-31,2012,7,41.907,-0.008892462691862058,False
PHL,2012-08-31,2012,8,42.315,0.009735843653804865,False
PHL,2012-09-30,2012,9,41.88,-0.010280042538106993,False
PHL,2012-10-31,2012,10,41.263,-0.01473256924546329,False
PHL,2012-11-30,2012,11,40.883,-0.009209218912827333,False
PHL,2012-12-31,2012,12,41.192,0.0075581537558397915,False
PHL,2013-01-31,2013,1,40.653,-0.013085065061177015,False
PHL,2013-02-28,2013,2,40.736,0.0020416697414704643,False
PHL,2013-03-31,2013,3,40.938,0.004958758837392052,False
PHL,2013-04-30,2013,4,41.161,0.005447261712834051,False
PHL,2013-05-31,2013,5,42.376,0.029518233279074657,False
PHL,2013-06-30,2013,6,43.307,0.02196998300925057,False
PHL,2013-07-31,2013,7,43.402,0.002193640750917769,False
PHL,2013-08-31,2013,8,44.635,0.028408829086217224,False
PHL,2013-09-30,2013,9,43.309,-0.029707628542623543,False
PHL,2013-10-31,2013,10,43.179,-0.0030016855618923977,False
PHL,2013-11-30,2013,11,43.736,0.012899789249403604,False
PHL,2013-12-31,2013,12,44.414,0.015502103530272704,False
PHL,2014-01-31,2014,1,45.155,0.016683928491016298,False
PHL,2014-02-28,2014,2,44.656,-0.011050824936330472,False
PHL,2014-03-31,2014,3,44.996,0.007613758509494861,False
PHL,2014-04-30,2014,4,44.463,-0.0118454973775447,False
PHL,2014-05-31,2014,5,43.927,-0.012054967051256082,False
PHL,2014-06-30,2014,6,43.78,-0.0033464611742208827,False
PHL,2014-07-31,2014,7,43.421,-0.008200091365920592,False
PHL,2014-08-31,2014,8,43.648,0.005227885124709397,False
PHL,2014-09-30,2014,9,44.966,0.030196114369501315,False
PHL,2014-10-31,2014,10,44.876,-0.0020015122537028196,False
PHL,2014-11-30,2014,11,44.916,0.0008913450396648148,False
PHL,2014-12-31,2014,12,44.617,-0.006656870602903209,False
PHL,2015-01-31,2015,1,44.132,-0.010870296075486952,False
PHL,2015-02-28,2015,2,44.087,-0.0010196682679234348,False
PHL,2015-03-31,2015,3,44.796,0.016081838183591435,False
PHL,2015-04-30,2015,4,44.25,-0.012188588266809575,False
PHL,2015-05-31,2015,5,44.65,0.009039548022598876,False
PHL,2015-06-30,2015,6,45.2,0.012318029115341744,False
PHL,2015-07-31,2015,7,45.618,0.009247787610619396,False
PHL,2015-08-31,2015,8,46.705,0.02382831338506719,False
PHL,2015-09-30,2015,9,46.926,0.004731827427470359,False
PHL,2015-10-31,2015,10,46.89,-0.0007671653241273502,False
PHL,2015-11-30,2015,11,47.069,0.0038174450842396457,False
PHL,2015-12-31,2015,12,47.166,0.0020608043510590424,False
PHL,2016-01-31,2016,1,47.823,0.013929525505660845,False
PHL,2016-02-29,2016,2,47.56,-0.0054994458733245155,False
PHL,2016-03-31,2016,3,46.108,-0.030529857022708273,False
PHL,2016-04-30,2016,4,46.773,0.014422659842109997,False
PHL,2016-05-31,2016,5,46.775,4.275971179934501e-05,False
PHL,2016-06-30,2016,6,46.96,0.003955104222341133,False
PHL,2016-07-31,2016,7,47.085,0.002661839863713711,False
PHL,2016-08-31,2016,8,46.467,-0.013125199107996255,False
PHL,2016-09-30,2016,9,48.257,0.038521961822368445,False
PHL,2016-10-31,2016,10,48.515,0.0053463746192263795,False
PHL,2016-11-30,2016,11,49.777,0.02601257343089758,False
PHL,2016-12-31,2016,12,49.813,0.0007232255861140402,False
PHL,2017-01-31,2017,1,49.814,2.0075080802151035e-05,False
PHL,2017-02-28,2017,2,50.267,0.009093829044043877,False
PHL,2017-03-31,2017,3,50.194,-0.001452245011637876,False
PHL,2017-04-30,2017,4,49.699,-0.009861736462525528,False
PHL,2017-05-31,2017,5,49.867,0.003380349705225383,False
PHL,2017-06-30,2017,6,50.466,0.012011951791766284,False
PHL,2017-07-31,2017,7,50.582,0.0022985772599373178,False
PHL,2017-08-31,2017,8,51.166,0.011545609109959942,False
PHL,2017-09-30,2017,9,51.073,-0.0018176132588045846,False
PHL,2017-10-31,2017,10,51.799,0.014214947232392916,False
PHL,2017-11-30,2017,11,50.365,-0.02768393212224174,False
PHL,2017-12-31,2017,12,49.923,-0.008775935669611878,False
PHL,2018-01-31,2018,1,51.421,0.030006209562726482,False
PHL,2018-02-28,2018,2,52.034,0.01192119950992776,False
PHL,2018-03-31,2018,3,52.207,0.0033247492024446323,False
PHL,2018-04-30,2018,4,51.965,-0.004635393721148406,False
PHL,2018-05-31,2018,5,52.689,0.01393245453670744,False
PHL,2018-06-30,2018,6,53.522,0.015809751561046914,False
PHL,2018-07-31,2018,7,53.263,-0.004839131572063837,False
PHL,2018-08-31,2018,8,53.434,0.0032104838255448964,False
PHL,2018-09-30,2018,9,54.251,0.015289890331998457,False
PHL,2018-10-31,2018,10,53.606,-0.011889181766234658,False
PHL,2018-11-30,2018,11,52.608,-0.018617318956833273,False
PHL,2018-12-31,2018,12,52.724,0.0022049878345498097,False
PHL,2019-01-31,2019,1,52.352,-0.007055610348228547,False
PHL,2019-02-28,2019,2,52.006,-0.006609107579462092,False
PHL,2019-03-31,2019,3,52.782,0.014921355228242783,False
PHL,2019-04-30,2019,4,52.106,-0.012807396460914555,False
PHL,2019-05-31,2019,5,52.257,0.002897938817026713,False
PHL,2019-06-30,2019,6,51.358,-0.017203436860133592,False
PHL,2019-07-31,2019,7,51.013,-0.006717551306515079,False
PHL,2019-08-31,2019,8,52.339,0.02599337423793946,False
PHL,2019-09-30,2019,9,52.042,-0.0056745447945126815,False
PHL,2019-10-31,2019,10,51.033,-0.019388186464778467,False
PHL,2019-11-30,2019,11,50.798,-0.0046048635196833665,False
PHL,2019-12-31,2019,12,50.744,-0.0010630339777156772,False
PHL,2020-01-31,2020,1,50.904,0.0031530821377898643,False
PHL,2020-02-29,2020,2,50.937,0.0006482791136255273,False
PHL,2020-03-31,2020,3,51.044,0.0021006341166538434,False
PHL,2020-04-30,2020,4,50.589,-0.008913878222709837,False
